# Step 25000
# x y theta R psi_density
103 0 2.94695 0.995218 1.53891e-05
104 0 2.77335 0.997799 1.12208e-05
105 0 2.83406 0.99877 8.78906e-06
106 0 2.82551 0.998401 8.2632e-06
107 0 2.74949 0.998509 3.28528e-06
108 0 2.80999 0.996039 1.36249e-05
109 0 2.60249 0.985965 4.51147e-06
110 0 2.42389 0.978587 9.7366e-06
111 0 2.22593 0.978927 1.57735e-05
112 0 8.22682 0.974313 3.63943e-06
113 0 7.96067 0.980892 3.23427e-05
114 0 7.75992 0.989064 2.64398e-07
115 0 7.73898 0.989718 1.20967e-05
116 0 7.63029 0.992903 1.90693e-05
117 0 1.37475 0.995167 1.14832e-05
118 0 7.72078 0.997354 2.37425e-06
119 0 1.32774 0.995297 1.15491e-05
120 0 7.52704 0.993063 6.59968e-06
121 0 7.531 0.989612 5.4505e-07
122 0 1.2962 0.987416 9.22095e-06
123 0 1.13614 0.9857 1.42897e-06
124 0 1.14498 0.982444 4.26222e-06
125 0 1.0245 0.97861 3.41385e-06
126 0 7.40212 0.968923 3.77585e-06
127 0 7.56393 0.95227 6.46631e-06
128 0 1.54577 0.921095 1.61803e-05
129 0 8.28105 0.934801 1.5736e-05
130 0 2.32604 0.965841 4.92377e-06
131 0 2.5912 0.981697 4.68618e-06
132 0 2.65936 0.987708 1.97586e-07
133 0 2.75683 0.988233 1.56069e-05
134 0 9.09414 0.994512 3.38238e-06
135 0 2.87396 0.998452 1.89344e-06
136 0 2.9682 0.998342 2.23648e-06
137 0 2.96187 0.997585 1.83254e-05
138 0 2.86501 0.994109 9.20139e-06
139 0 2.78917 0.987328 1.52531e-06
140 0 2.65004 0.988637 2.96397e-06
141 0 2.58828 0.991403 1.64974e-05
142 0 2.4564 0.986053 2.16228e-06
143 0 2.23326 0.981558 7.20181e-07
144 0 2.24134 0.973497 5.54554e-06
145 0 1.95752 0.96608 1.79937e-05
146 0 8.14913 0.955306 5.4123e-06
147 0 7.77486 0.931505 4.04555e-06
148 0 1.11333 0.930254 6.07903e-06
149 0 0.837181 0.932759 4.12529e-06
150 0 6.84147 0.934548 1.00183e-06
151 0 0.208316 0.941353 3.00762e-05
152 0 -0.137581 0.949906 2.17371e-07
153 0 -0.392879 0.96495 2.02491e-06
154 0 5.7686 0.976559 2.05616e-06
155 0 -0.615449 0.976094 5.88061e-07
156 0 5.50082 0.986037 6.35071e-06
157 0 5.50739 0.991725 7.64555e-06
158 0 5.51262 0.99387 3.44804e-06
159 0 5.69146 0.991176 6.28845e-06
160 0 5.75664 0.988135 2.54037e-06
161 0 5.94942 0.994566 5.46991e-07
162 0 5.90688 0.98796 1.98852e-05
163 0 5.98436 0.976998 1.60261e-05
164 0 -0.328711 0.971165 2.05464e-05
165 0 5.81113 0.969844 1.3977e-05
166 0 5.87424 0.971556 1.2091e-05
167 0 5.89511 0.963755 2.45866e-05
168 0 5.83082 0.959266 9.07931e-06
169 0 5.61832 0.962419 1.01777e-07
170 0 5.50162 0.966843 1.4366e-05
171 0 5.55256 0.959635 4.14668e-06
172 0 5.52117 0.952466 3.55604e-06
173 0 5.40187 0.953889 9.99932e-06
174 0 5.37208 0.9613 1.92523e-06
175 0 5.5549 0.971556 8.76672e-06
176 0 5.46868 0.975855 6.7455e-07
177 0 5.44976 0.977128 7.8102e-06
178 0 5.46034 0.981296 3.41629e-05
179 0 -0.881181 0.98609 8.31822e-06
180 0 -0.879314 0.987427 1.49541e-06
181 0 -0.976826 0.989666 2.52183e-06
182 0 5.35592 0.988277 1.98792e-05
183 0 5.37867 0.992117 1.02506e-05
184 0 -0.971733 0.988411 1.76147e-06
185 0 5.38616 0.986007 2.72495e-06
186 0 5.59924 0.985206 8.61169e-06
187 0 5.56459 0.992874 1.09294e-05
188 0 5.52534 0.995439 1.76756e-06
189 0 5.62918 0.997949 1.94799e-06
190 0 5.54847 0.991928 7.70349e-06
191 0 11.6566 0.9947 5.448e-06
192 0 11.605 0.993506 4.20854e-07
193 0 5.1049 0.987248 9.21605e-06
194 0 5.02305 0.98875 1.40713e-07
195 0 5.02049 0.985341 1.4824e-05
196 0 4.98827 0.980782 8.27118e-06
197 0 4.9283 0.974685 9.0021e-06
198 0 4.82623 0.961046 2.36276e-06
199 0 4.90962 0.938327 4.12322e-06
200 0 4.92994 0.810688 1.00269e-05
201 0 4.90083 0.263146 8.76585e-07
202 0 2.19566 0.179079 5.46063e-06
203 0 8.09032 0.749698 6.68344e-06
204 0 7.92301 0.904079 9.95956e-06
205 0 1.49352 0.944943 2.97145e-06
206 0 1.48396 0.960271 1.34821e-05
207 0 7.65158 0.966676 3.71355e-06
208 0 1.10426 0.968082 2.23047e-06
209 0 0.991267 0.953203 4.2634e-06
210 0 0.970243 0.8781 6.4972e-06
211 0 7.40033 0.511146 2.55314e-05
212 0 8.75057 0.208931 1.75376e-08
213 0 -3.00989 0.640013 3.39814e-07
214 0 3.47079 0.903677 1.8418e-05
215 0 -2.6724 0.966028 7.6902e-08
216 0 -2.68846 0.974835 2.81227e-06
217 0 3.68792 0.980348 3.50606e-05
218 0 3.83037 0.986724 1.93214e-05
219 0 3.84364 0.994886 2.30581e-06
220 0 3.77745 0.995096 2.08432e-05
221 0 3.81665 0.994553 7.31661e-06
222 0 3.87207 0.992909 4.21825e-06
223 0 3.95773 0.989806 4.34707e-07
224 0 4.01917 0.987343 2.44686e-06
225 0 4.24678 0.982561 2.85554e-05
226 0 4.47001 0.99126 1.02285e-05
227 0 4.48127 0.997309 2.1899e-05
228 0 4.60786 0.996859 4.23328e-05
229 0 4.5825 0.994491 8.25382e-06
230 0 4.63022 0.996821 1.84395e-05
231 0 4.70073 0.998466 1.33051e-05
232 0 4.68531 0.998099 2.08402e-05
233 0 4.67747 0.999012 8.29255e-06
234 0 -1.71084 0.998188 1.71153e-05
235 0 4.69647 0.992128 1.94691e-05
236 0 -1.40254 0.981524 2.35305e-07
237 0 -1.14068 0.9747 1.74516e-05
238 0 -1.00715 0.965387 5.15137e-05
239 0 -0.603455 0.974231 2.4566e-05
240 0 5.7874 0.980241 4.28033e-05
241 0 5.92036 0.974266 3.96461e-05
242 0 6.1965 0.974574 7.04064e-06
243 0 0.00477369 0.979559 5.36781e-05
244 0 0.0955344 0.984948 3.68989e-05
245 0 6.31493 0.983631 2.98685e-05
246 0 0.100565 0.98864 7.15099e-06
247 0 6.39293 0.989127 5.53556e-07
248 0 6.39862 0.984162 3.03919e-06
249 0 6.13607 0.976504 3.50194e-05
250 0 -0.19204 0.976913 3.3586e-05
251 0 5.98814 0.979307 6.65973e-06
252 0 5.93001 0.980515 2.37833e-05
253 0 5.85134 0.983471 2.11741e-06
254 0 5.70313 0.987254 1.00313e-05
255 0 5.61571 0.997353 2.66809e-05
0 1 5.58179 0.997326 9.7907e-06
1 1 5.51643 0.992209 1.27408e-05
2 1 5.26156 0.9952 0.000109056
3 1 -1.05728 0.998189 8.19954e-05
4 1 5.25403 0.997406 1.00692e-06
5 1 5.14342 0.995444 5.98223e-07
6 1 -1.25357 0.994634 2.25332e-05
7 1 4.95418 0.992201 5.29879e-06
8 1 4.87068 0.995019 6.6466e-06
9 1 4.86848 0.988987 1.52038e-05
10 1 4.64425 0.989611 9.28707e-06
11 1 4.61908 0.989705 2.87687e-05
12 1 4.44549 0.984701 4.40806e-05
13 1 4.26061 0.991121 3.1036e-06
14 1 10.4326 0.993526 4.89525e-06
15 1 10.3017 0.990792 1.45254e-06
16 1 10.229 0.981265 1.89013e-05
17 1 10.0127 0.975146 1.35912e-06
18 1 3.64473 0.976084 1.1411e-05
19 1 3.71707 0.976942 4.92787e-05
20 1 3.58754 0.974662 3.00855e-06
21 1 3.49816 0.97857 1.24087e-05
22 1 3.46032 0.978371 7.01389e-06
23 1 3.30383 0.97921 8.25616e-06
24 1 3.32886 0.984021 3.92502e-05
25 1 -3.19452 0.991058 5.45459e-05
26 1 -3.14809 0.99627 6.90334e-05
27 1 -3.20946 0.995901 2.03401e-05
28 1 3.08067 0.996239 1.17538e-05
29 1 -3.29733 0.994022 1.22764e-05
30 1 2.94081 0.992674 5.39083e-08
31 1 3.06022 0.990615 6.04818e-05
32 1 3.02848 0.993689 3.33379e-05
33 1 3.0085 0.9967 2.1404e-05
34 1 -3.36761 0.998266 1.23204e-05
35 1 -3.38099 0.99721 3.89496e-06
36 1 3.05056 0.991921 5.59106e-06
37 1 3.21194 0.990891 1.1909e-05
38 1 -2.97049 0.990919 2.92091e-06
39 1 3.47348 0.992666 7.41555e-06
40 1 3.39035 0.988035 6.7527e-07
41 1 3.44721 0.986201 1.70242e-05
42 1 3.27145 0.984256 2.80344e-05
43 1 3.2331 0.987288 5.57554e-05
44 1 3.02889 0.985254 1.04467e-05
45 1 2.98564 0.988461 3.01277e-06
46 1 2.96609 0.987573 1.76353e-05
47 1 2.81024 0.990797 7.05671e-06
48 1 2.7814 0.9928 2.70949e-05
49 1 9.21429 0.98993 2.10584e-05
50 1 2.84763 0.988514 5.02053e-07
51 1 2.65826 0.987337 1.1803e-05
52 1 8.94504 0.990487 2.16479e-07
53 1 2.62288 0.99065 2.81117e-05
54 1 2.61791 0.988982 1.63023e-05
55 1 2.48769 0.993741 3.4835e-06
56 1 2.46446 0.996541 1.94099e-05
57 1 8.79012 0.996467 6.16705e-05
58 1 8.92379 0.995541 8.51351e-05
59 1 2.73396 0.998199 1.16271e-05
60 1 2.65763 0.999235 6.72785e-06
61 1 2.82658 0.998772 3.02344e-05
62 1 2.77972 0.998994 1.13752e-05
63 1 2.74605 0.9992 8.6254e-05
64 1 2.72765 0.998891 1.45547e-05
65 1 2.76866 0.997905 2.83258e-05
66 1 2.9282 0.998779 6.0084e-06
67 1 2.90138 0.99913 5.29968e-05
68 1 2.93054 0.995916 1.39864e-05
69 1 3.03932 0.995344 2.55087e-05
70 1 3.10066 0.997513 3.46156e-05
71 1 3.234 0.996486 6.93832e-07
72 1 3.22929 0.993093 9.5138e-06
73 1 3.46173 0.988759 2.95153e-05
74 1 -2.75288 0.992891 1.6891e-06
75 1 3.62792 0.996449 2.11404e-05
76 1 -2.55477 0.997381 7.82017e-06
77 1 -2.56429 0.998292 1.14251e-05
78 1 -2.54205 0.996253 1.65749e-05
79 1 -2.4707 0.995485 3.99785e-05
80 1 3.92103 0.995692 6.87517e-05
81 1 -2.53222 0.99616 1.88854e-05
82 1 3.69819 0.998802 6.79958e-06
83 1 3.86162 0.997696 6.60869e-06
84 1 3.88238 0.998982 3.10632e-07
85 1 3.7666 0.997045 2.42342e-05
86 1 3.72426 0.998205 1.90433e-06
87 1 3.69213 0.997538 5.98923e-06
88 1 3.54984 0.997556 1.9479e-05
89 1 3.68145 0.993298 4.48504e-05
90 1 3.6356 0.989311 2.86227e-05
91 1 3.44211 0.98441 2.35289e-08
92 1 3.28692 0.988225 8.49144e-06
93 1 3.33136 0.991283 2.15901e-05
94 1 3.12064 0.990664 6.01789e-06
95 1 3.02694 0.995537 6.76883e-07
96 1 2.97449 0.998418 1.01889e-06
97 1 -3.33257 0.997599 2.79264e-06
98 1 -3.26605 0.997253 3.7924e-05
99 1 3.06922 0.995926 3.65824e-05
100 1 -3.21012 0.997245 3.45646e-05
101 1 3.01436 0.995424 6.59639e-05
102 1 2.98071 0.995566 1.0559e-05
103 1 2.88018 0.993868 3.79604e-06
104 1 2.81299 0.996518 1.24904e-05
105 1 2.70565 0.998098 5.66972e-06
106 1 2.83637 0.998496 5.42185e-06
107 1 2.83121 0.998851 1.31804e-05
108 1 9.01396 0.99476 9.07586e-06
109 1 2.63381 0.986014 3.89403e-06
110 1 8.66212 0.974339 1.6549e-06
111 1 8.34091 0.972509 4.16418e-05
112 1 1.81968 0.978308 1.66357e-06
113 1 1.60327 0.984601 9.44495e-06
114 1 1.4525 0.989383 1.4779e-05
115 1 1.27512 0.994517 3.56814e-06
116 1 1.31502 0.996375 3.99411e-06
117 1 7.55776 0.996899 1.69263e-05
118 1 1.33722 0.997694 3.36783e-06
119 1 1.27375 0.997866 1.92247e-06
120 1 7.53105 0.994634 2.6134e-07
121 1 1.12456 0.993197 3.41483e-06
122 1 7.31178 0.990138 3.22013e-06
123 1 1.00886 0.985223 6.64681e-06
124 1 0.941005 0.98131 4.27423e-06
125 1 7.12103 0.976599 1.16875e-06
126 1 7.20847 0.962792 1.51428e-05
127 1 7.17991 0.935941 2.6025e-06
128 1 7.65587 0.813225 2.56824e-06
129 1 8.35293 0.809293 2.47213e-07
130 1 2.49539 0.930263 7.94409e-06
131 1 2.74469 0.962453 7.43026e-08
132 1 9.18665 0.977415 4.50635e-06
133 1 9.24325 0.984792 1.2276e-06
134 1 9.29248 0.990621 7.14058e-06
135 1 2.91463 0.994636 1.29207e-05
136 1 2.93415 0.997711 3.15167e-06
137 1 2.97686 0.998234 1.74794e-06
138 1 2.9576 0.996412 1.7208e-05
139 1 2.77791 0.990743 1.11377e-05
140 1 2.58264 0.991174 9.24962e-06
141 1 2.51169 0.989966 3.96644e-06
142 1 2.35159 0.979023 8.99536e-06
143 1 2.08652 0.9764 2.01095e-06
144 1 1.93377 0.97995 2.77498e-07
145 1 8.08021 0.969017 3.8467e-06
146 1 1.55011 0.95493 8.97065e-06
147 1 1.24407 0.945297 2.35083e-08
148 1 0.921801 0.957584 5.16096e-07
149 1 6.90669 0.971605 6.05545e-06
150 1 0.364905 0.97437 8.40843e-06
151 1 0.288442 0.972835 2.05818e-07
152 1 6.31108 0.976818 9.85601e-06
153 1 -0.239375 0.986074 2.22897e-06
154 1 -0.259616 0.988909 1.94178e-06
155 1 5.85998 0.983562 6.60166e-06
156 1 5.74014 0.98509 4.22084e-06
157 1 -0.610446 0.98946 1.70527e-05
158 1 -0.655645 0.989039 1.87367e-05
159 1 -0.608913 0.991457 3.14925e-06
160 1 5.86762 0.993781 1.38854e-06
161 1 5.94632 0.993007 3.08166e-06
162 1 6.00352 0.98781 2.17988e-06
163 1 6.21471 0.984807 4.44924e-06
164 1 6.20012 0.979311 2.00071e-06
165 1 6.06912 0.975104 8.2894e-06
166 1 6.19189 0.977391 1.4376e-06
167 1 6.20085 0.979482 3.0367e-05
168 1 6.11107 0.973743 1.47285e-05
169 1 5.8486 0.965104 7.46391e-06
170 1 5.88581 0.968802 3.07063e-06
171 1 5.82001 0.970036 1.38277e-05
172 1 5.80888 0.971929 7.23987e-06
173 1 5.80793 0.972114 1.7832e-05
174 1 5.7445 0.9758 2.65345e-07
175 1 5.7562 0.981716 9.18848e-06
176 1 5.76095 0.985742 1.33886e-05
177 1 -0.574559 0.987164 1.05282e-05
178 1 -0.699642 0.987221 2.63531e-06
179 1 5.50564 0.990965 1.48709e-05
180 1 -0.770952 0.989593 2.46508e-06
181 1 5.59632 0.987788 7.37785e-06
182 1 5.4542 0.988144 2.96764e-06
183 1 -0.785147 0.989777 4.00881e-06
184 1 -0.811226 0.989138 1.49216e-05
185 1 11.8859 0.98465 1.61383e-05
186 1 5.72317 0.990903 2.55255e-06
187 1 5.73283 0.994562 1.10201e-05
188 1 5.57558 0.997163 7.93839e-06
189 1 11.9146 0.996864 3.76844e-07
190 1 11.7637 0.99087 1.15979e-05
191 1 11.5873 0.989766 1.6857e-05
192 1 5.2068 0.985962 7.07169e-06
193 1 5.02844 0.985617 2.82378e-06
194 1 4.87853 0.98624 1.99929e-05
195 1 4.83889 0.978743 5.7375e-06
196 1 4.6561 0.968389 2.99723e-05
197 1 4.577 0.96484 2.6755e-05
198 1 -1.7555 0.95742 8.4091e-06
199 1 4.42044 0.937636 6.00142e-06
200 1 -1.98604 0.870856 6.11265e-06
201 1 3.75415 0.627196 5.8717e-06
202 1 2.97492 0.633496 2.70478e-06
203 1 2.36676 0.897736 1.94009e-05
204 1 2.06463 0.938172 4.32448e-06
205 1 8.14174 0.967407 6.33569e-06
206 1 7.98348 0.976854 3.84655e-06
207 1 7.76256 0.971976 1.76558e-05
208 1 7.66602 0.96975 2.58763e-06
209 1 1.33797 0.958617 2.8928e-06
210 1 1.34444 0.933205 8.47483e-06
211 1 8.02971 0.870984 1.93663e-05
212 1 2.24135 0.813307 8.79567e-06
213 1 9.13809 0.891474 1.70352e-05
214 1 3.26176 0.953339 2.97709e-07
215 1 3.35608 0.977835 1.31499e-05
216 1 -2.87507 0.985232 3.7975e-05
217 1 3.44288 0.983661 1.13626e-05
218 1 3.68236 0.982311 1.31723e-05
219 1 3.73145 0.986223 1.279e-05
220 1 -2.63536 0.991488 2.19372e-05
221 1 3.74753 0.995097 3.88537e-07
222 1 3.69463 0.994937 2.93053e-05
223 1 3.78268 0.991984 5.48112e-06
224 1 3.92559 0.98846 2.19428e-05
225 1 4.12646 0.978477 1.70244e-05
226 1 4.4384 0.984389 5.10604e-06
227 1 4.53232 0.99556 5.16809e-06
228 1 4.5551 0.99801 6.53667e-07
229 1 4.67712 0.998288 3.16372e-05
230 1 -1.53022 0.998783 1.09294e-05
231 1 4.76237 0.998966 1.48991e-07
232 1 4.59202 0.999274 1.0069e-05
233 1 4.627 0.998539 2.90585e-06
234 1 4.60177 0.998447 6.44472e-07
235 1 4.71762 0.993145 1.87452e-05
236 1 4.85204 0.98361 2.04672e-05
237 1 -1.15561 0.984298 1.78371e-05
238 1 -0.990829 0.983701 1.10054e-05
239 1 -0.835282 0.981635 5.07157e-06
240 1 -0.650556 0.987238 4.70116e-06
241 1 -0.490979 0.985098 6.8391e-05
242 1 5.91075 0.981616 5.10243e-05
243 1 6.05048 0.980336 7.76863e-06
244 1 6.05357 0.988472 8.59946e-05
245 1 6.15104 0.989385 9.64157e-06
246 1 -0.0505817 0.994503 9.82352e-06
247 1 6.28063 0.994205 2.61266e-06
248 1 6.149 0.988741 8.24431e-07
249 1 -0.283159 0.986306 3.36059e-06
250 1 5.86289 0.989163 1.14359e-05
251 1 5.92146 0.986079 1.63735e-05
252 1 5.75612 0.987706 8.94884e-07
253 1 5.71891 0.991251 8.27622e-07
254 1 5.71463 0.993902 4.70736e-06
255 1 5.51358 0.997444 3.51792e-05
0 2 5.52302 0.995809 1.34161e-05
1 2 5.39303 0.992142 1.39597e-05
2 2 -1.03543 0.995836 5.37142e-06
3 2 -1.03621 0.999722 4.07839e-05
4 2 -0.987547 0.99896 6.13603e-05
5 2 5.21422 0.996304 3.43976e-06
6 2 5.22737 0.994553 4.40146e-05
7 2 -1.23765 0.992977 1.33173e-05
8 2 5.03976 0.994748 1.99976e-05
9 2 4.88961 0.990899 1.37064e-05
10 2 4.87833 0.99016 1.44328e-05
11 2 4.70175 0.987637 2.10466e-05
12 2 4.48574 0.981895 5.1173e-06
13 2 4.34553 0.98193 4.40035e-05
14 2 -2.02774 0.977897 7.44834e-06
15 2 -2.13518 0.974488 3.66832e-06
16 2 -2.22078 0.968613 1.471e-05
17 2 4.07643 0.966857 3.93495e-05
18 2 3.97425 0.974473 7.36141e-06
19 2 3.95948 0.976907 3.44042e-05
20 2 3.9419 0.974923 8.3589e-05
21 2 3.81277 0.971456 1.06207e-05
22 2 3.73253 0.969136 2.91139e-06
23 2 3.61686 0.974395 2.14044e-06
24 2 3.39797 0.98089 2.8398e-07
25 2 -3.00268 0.986827 4.87544e-05
26 2 -3.0805 0.987594 9.28994e-06
27 2 -3.11261 0.990323 1.55403e-05
28 2 3.13325 0.990419 4.54253e-06
29 2 3.09232 0.991092 3.83275e-05
30 2 3.18524 0.991706 1.84426e-06
31 2 3.1228 0.994958 3.68518e-06
32 2 2.9537 0.998712 2.272e-05
33 2 2.93714 0.997532 1.59267e-05
34 2 -3.42814 0.998588 3.91237e-05
35 2 2.93795 0.998067 4.35401e-07
36 2 3.00833 0.9926 8.46574e-08
37 2 3.18483 0.991353 6.7721e-06
38 2 3.21151 0.991164 2.82391e-05
39 2 3.34696 0.992231 1.55514e-06
40 2 3.34898 0.982883 4.44106e-05
41 2 3.09687 0.978081 9.31399e-06
42 2 9.41887 0.975698 3.01841e-05
43 2 3.01312 0.981957 2.92093e-05
44 2 2.90471 0.984317 1.07588e-06
45 2 2.81869 0.987619 1.0185e-05
46 2 2.80129 0.985042 4.00767e-06
47 2 2.72276 0.986157 2.54772e-06
48 2 2.72224 0.983961 2.30486e-06
49 2 2.72792 0.982086 4.57251e-06
50 2 2.63079 0.97711 3.07195e-05
51 2 2.64083 0.984896 6.10059e-06
52 2 2.52526 0.988914 3.74578e-05
53 2 2.49995 0.989727 2.3236e-05
54 2 2.44309 0.991328 4.98197e-06
55 2 2.35864 0.99437 8.72658e-06
56 2 8.79001 0.997023 2.1835e-05
57 2 2.54446 0.998294 2.72882e-05
58 2 2.59942 0.996799 1.80654e-05
59 2 2.73413 0.998177 3.82764e-05
60 2 2.67866 0.998359 1.86892e-05
61 2 2.73605 0.998165 8.66809e-06
62 2 9.08428 0.998493 3.01571e-05
63 2 9.10023 0.998868 9.6064e-06
64 2 2.78693 0.998554 7.94539e-06
65 2 9.17028 0.997618 6.99003e-05
66 2 2.91027 0.998884 0.000100954
67 2 2.81749 0.999078 4.45517e-06
68 2 2.87857 0.99455 2.25895e-07
69 2 3.06444 0.995679 4.89268e-06
70 2 3.10311 0.998147 3.90468e-06
71 2 3.15215 0.995758 2.83458e-05
72 2 3.34834 0.989683 1.29726e-05
73 2 3.46024 0.98477 4.24836e-06
74 2 -2.65156 0.99127 5.2123e-06
75 2 -2.57163 0.994681 1.24018e-05
76 2 -2.50585 0.997148 8.90724e-06
77 2 -2.51816 0.998604 3.97375e-05
78 2 -2.4801 0.998207 5.50817e-06
79 2 3.71174 0.997202 8.274e-06
80 2 -2.49627 0.996852 7.13538e-06
81 2 -2.54184 0.996736 6.86654e-05
82 2 3.83465 0.998326 3.23448e-05
83 2 3.82304 0.997474 7.40744e-06
84 2 3.90832 0.998764 1.51354e-05
85 2 3.79441 0.995764 1.74864e-06
86 2 3.6537 0.998482 6.99802e-06
87 2 3.68367 0.997195 1.49536e-05
88 2 3.55607 0.996256 8.54632e-06
89 2 3.4886 0.994426 6.68177e-05
90 2 3.37022 0.990694 1.0836e-05
91 2 3.36452 0.991787 1.39137e-05
92 2 3.27336 0.994167 1.19061e-05
93 2 3.15443 0.99421 7.32904e-07
94 2 3.14828 0.991565 1.26318e-05
95 2 2.91763 0.995287 8.79764e-06
96 2 2.88861 0.998448 1.39315e-05
97 2 2.85578 0.996514 3.10587e-06
98 2 -3.46655 0.994538 3.58333e-05
99 2 2.90078 0.991351 3.53661e-06
100 2 2.96216 0.993913 8.34933e-06
101 2 -3.37822 0.993463 1.93609e-05
102 2 2.79915 0.995703 2.51038e-05
103 2 2.77102 0.995752 4.8377e-06
104 2 2.67354 0.998387 2.07693e-07
105 2 2.81267 0.998405 1.09814e-05
106 2 2.68631 0.998847 1.70886e-05
107 2 9.04649 0.997967 1.37202e-05
108 2 2.75263 0.991997 3.12106e-05
109 2 2.52093 0.983096 1.76771e-05
110 2 2.35452 0.971269 1.65709e-05
111 2 1.98417 0.972079 1.75397e-05
112 2 1.84226 0.985018 3.96513e-05
113 2 1.62505 0.989485 1.64292e-05
114 2 1.48605 0.989426 2.01738e-05
115 2 7.53382 0.994689 9.25777e-06
116 2 1.19371 0.999436 7.7237e-06
117 2 1.19441 0.998995 4.43337e-06
118 2 7.57874 0.99889 3.16068e-06
