# Step 5000
# x y theta R psi_density
199 0 5.37467 0.860953 0
200 0 6.06711 0.59554 0
201 0 0.666089 0.627704 0
202 0 1.13958 0.910065 0
203 0 7.54216 0.950379 0
204 0 7.54936 0.969955 0
205 0 1.22576 0.981222 0
206 0 1.28813 0.987257 0
207 0 7.50813 0.988868 0
208 0 0.98209 0.988179 0
209 0 0.827674 0.981473 0
210 0 0.655356 0.974533 0
211 0 6.69325 0.972628 0
212 0 6.55303 0.966091 0
213 0 -0.106672 0.958755 0
214 0 5.97211 0.936654 0
215 0 -0.388434 0.885141 0
216 0 -0.657901 0.648036 0
217 0 4.85878 0.420752 0
218 0 4.08233 0.622045 0
219 0 3.75064 0.935115 0
220 0 3.57897 0.982269 0
221 0 3.56956 0.995834 0
222 0 3.59683 0.997521 0
223 0 3.66243 0.993871 0
224 0 3.70796 0.990171 0
225 0 3.92212 0.98447 0
226 0 4.13551 0.992004 0
227 0 4.1426 0.998126 0
228 0 4.27328 0.997802 0
229 0 4.26353 0.994633 0
230 0 4.34082 0.996148 0
231 0 4.45628 0.998302 0
232 0 4.50076 0.998615 0
233 0 4.56596 0.998313 0
234 0 -1.73893 0.993699 0
235 0 4.76165 0.978593 0
236 0 -1.2377 0.960875 0
237 0 -0.879646 0.955134 0
238 0 -0.677951 0.955866 0
239 0 -0.253535 0.97917 0
240 0 6.09725 0.993741 0
241 0 6.13287 0.996316 0
242 0 6.26541 0.998184 0
243 0 -0.0880198 0.995298 0
244 0 -0.161302 0.992244 0
245 0 5.90694 0.996219 0
246 0 -0.437382 0.996357 0
247 0 5.75233 0.992208 0
248 0 5.68421 0.989237 0
249 0 5.37875 0.988622 0
250 0 -0.966833 0.992797 0
251 0 5.21887 0.994286 0
252 0 5.18632 0.994091 0
253 0 5.15081 0.994177 0
254 0 5.05987 0.995358 0
255 0 5.03978 0.997519 0
0 1 5.1764 0.996921 0
1 1 5.19621 0.997202 0
2 1 5.0202 0.996751 0
3 1 -1.23967 0.994629 0
4 1 5.10167 0.988753 0
5 1 4.98225 0.980887 0
6 1 -1.46659 0.975693 0
7 1 4.64674 0.967851 0
8 1 4.42806 0.970762 0
9 1 4.25688 0.953919 0
10 1 3.82157 0.949726 0
11 1 3.55535 0.938833 0
12 1 3.06025 0.885872 0
13 1 2.46301 0.840833 0
14 1 8.20177 0.817529 0
15 1 7.67624 0.79133 0
16 1 7.33607 0.705148 0
17 1 6.62003 0.247164 0
18 1 4.53047 0.224717 0
19 1 4.41101 0.693382 0
20 1 4.37942 0.786072 0
21 1 4.82069 0.598017 0
22 1 5.56562 0.642196 0
23 1 5.92435 0.88026 0
24 1 6.11614 0.868834 0
25 1 -0.470132 0.68966 0
26 1 -1.06334 0.280495 0
27 1 -2.44994 0.459637 0
28 1 3.49382 0.868101 0
29 1 -2.98449 0.934105 0
30 1 3.21498 0.954155 0
31 1 3.34316 0.961104 0
32 1 3.35673 0.974839 0
33 1 3.41296 0.987545 0
34 1 -2.87538 0.996237 0
35 1 -2.81089 0.993138 0
36 1 3.67308 0.987744 0
37 1 3.8558 0.990271 0
38 1 -2.33842 0.991021 0
39 1 4.04829 0.982897 0
40 1 3.79953 0.958053 0
41 1 3.54899 0.896874 0
42 1 2.9797 0.88326 0
43 1 2.63039 0.927763 0
44 1 2.27452 0.953741 0
45 1 2.21038 0.974584 0
46 1 2.20271 0.982357 0
47 1 2.05598 0.991328 0
48 1 2.0194 0.995955 0
49 1 8.42625 0.996588 0
50 1 2.02585 0.994048 0
51 1 1.80557 0.993967 0
52 1 8.0702 0.997724 0
53 1 1.73799 0.998202 0
54 1 1.73091 0.995478 0
55 1 1.60171 0.997211 0
56 1 1.57808 0.997985 0
57 1 7.90172 0.9967 0
58 1 8.03393 0.995355 0
59 1 1.84705 0.997616 0
60 1 1.78252 0.998308 0
61 1 1.97763 0.996631 0
62 1 1.97571 0.996163 0
63 1 2.01088 0.996079 0
64 1 2.08782 0.99367 0
65 1 2.24942 0.98572 0
66 1 2.5502 0.987844 0
67 1 2.67162 0.98862 0
68 1 2.84967 0.974699 0
69 1 3.10518 0.972542 0
70 1 3.31555 0.975348 0
71 1 3.62255 0.967303 0
72 1 3.8273 0.948274 0
73 1 4.32326 0.931916 0
74 1 -1.6281 0.949333 0
75 1 4.97049 0.97509 0
76 1 -1.07973 0.992057 0
77 1 -1.04779 0.998582 0
78 1 -1.06467 0.996604 0
79 1 -1.09966 0.994698 0
80 1 5.13255 0.981734 0
81 1 -1.52912 0.967794 0
82 1 4.45848 0.978168 0
83 1 4.34343 0.976732 0
84 1 4.05217 0.951118 0
85 1 3.62074 0.927784 0
86 1 3.33537 0.946006 0
87 1 3.18103 0.952883 0
88 1 3.03461 0.9555 0
89 1 3.25877 0.938111 0
90 1 3.35135 0.937653 0
91 1 3.31929 0.940594 0
92 1 3.34035 0.957271 0
93 1 3.56114 0.972667 0
94 1 3.49993 0.984525 0
95 1 3.52228 0.989451 0
96 1 3.54125 0.991686 0
97 1 -2.74271 0.993643 0
98 1 -2.69595 0.996927 0
99 1 3.58753 0.997802 0
100 1 -2.76258 0.996552 0
101 1 3.38141 0.9916 0
102 1 3.26292 0.991809 0
103 1 3.07467 0.987738 0
104 1 2.91636 0.991859 0
105 1 2.71418 0.996314 0
106 1 2.74526 0.994891 0
107 1 2.63254 0.993819 0
108 1 8.6965 0.979786 0
109 1 2.1843 0.959304 0
110 1 8.0679 0.94011 0
111 1 7.59936 0.9397 0
112 1 0.954678 0.955635 0
113 1 0.651983 0.970652 0
114 1 0.464685 0.986329 0
115 1 0.303473 0.995779 0
116 1 0.405031 0.997643 0
117 1 6.74233 0.991483 0
118 1 0.634317 0.992408 0
119 1 0.682326 0.997531 0
120 1 7.03071 0.997444 0
121 1 0.674872 0.995944 0
122 1 6.85262 0.988832 0
123 1 0.470555 0.97405 0
124 1 0.263216 0.961379 0
125 1 6.26875 0.963764 0
126 1 6.18348 0.966341 0
127 1 5.94663 0.968087 0
128 1 6.03155 0.96148 0
129 1 6.21113 0.955075 0
130 1 -0.0528356 0.944158 0
131 1 -0.00696238 0.923165 0
132 1 6.42487 0.869432 0
133 1 6.64933 0.58772 0
134 1 7.72684 0.127192 0
135 1 2.86076 0.526346 0
136 1 3.20113 0.920746 0
137 1 3.34589 0.98926 0
138 1 3.32485 0.990104 0
139 1 3.03484 0.95964 0
140 1 2.63699 0.944107 0
141 1 2.34014 0.94925 0
142 1 1.9929 0.950939 0
143 1 1.61158 0.973719 0
144 1 1.41092 0.988225 0
145 1 7.54448 0.983482 0
146 1 1.02528 0.971624 0
147 1 0.759388 0.967875 0
148 1 0.517115 0.980709 0
149 1 6.6353 0.989268 0
150 1 0.27632 0.984021 0
151 1 0.40301 0.980731 0
152 1 6.60883 0.981813 0
153 1 0.187738 0.990437 0
154 1 0.230187 0.995772 0
155 1 6.35239 0.988419 0
156 1 6.18546 0.987269 0
157 1 -0.249913 0.988158 0
158 1 -0.405478 0.988174 0
159 1 -0.483611 0.99274 0
160 1 5.86215 0.993918 0
161 1 5.81283 0.990792 0
162 1 5.75309 0.97632 0
163 1 5.87955 0.93932 0
164 1 5.86043 0.775722 0
165 1 6.07482 0.329163 0
166 1 1.51656 0.349204 0
167 1 1.85107 0.774331 0
168 1 1.86431 0.829026 0
169 1 1.76581 0.639319 0
170 1 2.79905 0.146004 0
171 1 4.35532 0.4386 0
172 1 4.70606 0.857904 0
173 1 4.91099 0.948416 0
174 1 5.01674 0.968389 0
175 1 5.16209 0.985012 0
176 1 5.26417 0.994547 0
177 1 -1.00416 0.994899 0
178 1 -1.08495 0.994315 0
179 1 5.14666 0.993929 0
180 1 -1.11916 0.989353 0
181 1 5.23995 0.982797 0
182 1 5.05902 0.973498 0
183 1 -1.26471 0.946205 0
184 1 -1.46636 0.81986 0
185 1 10.6119 0.383948 0
186 1 2.87339 0.276666 0
187 1 2.20991 0.724442 0
188 1 1.84249 0.885736 0
189 1 8.18411 0.943985 0
190 1 8.33654 0.911902 0
191 1 8.76187 0.814101 0
192 1 3.15929 0.857952 0
193 1 3.63684 0.933436 0
194 1 3.95562 0.958373 0
195 1 4.26761 0.972305 0
196 1 4.34977 0.96833 0
197 1 4.49361 0.961188 0
198 1 -1.63545 0.935335 0
199 1 4.74178 0.824116 0
200 1 -1.36082 0.256731 0
201 1 1.41589 0.199847 0
202 1 1.63981 0.802414 0
203 1 1.60451 0.954991 0
204 1 1.54316 0.975494 0
205 1 7.74735 0.989308 0
206 1 7.67421 0.992772 0
207 1 7.51163 0.987448 0
208 1 7.43091 0.981584 0
209 1 1.03852 0.969085 0
210 1 0.798519 0.947579 0
211 1 6.80401 0.867055 0
212 1 0.0377778 0.840277 0
213 1 5.96184 0.903719 0
214 1 -0.557203 0.913999 0
215 1 5.41585 0.904246 0
216 1 -1.24706 0.884919 0
217 1 4.55624 0.883642 0
218 1 4.30655 0.93525 0
219 1 3.9739 0.972464 0
220 1 -2.61543 0.991708 0
221 1 3.6374 0.997503 0
222 1 3.49974 0.998447 0
223 1 3.52856 0.99735 0
224 1 3.62855 0.992592 0
225 1 3.79762 0.982126 0
226 1 4.08636 0.986263 0
227 1 4.16637 0.995549 0
228 1 4.18517 0.99786 0
229 1 4.31622 0.997433 0
230 1 -1.86564 0.99709 0
231 1 4.4719 0.998141 0
232 1 4.36746 0.998023 0
233 1 4.4888 0.994864 0
234 1 4.56656 0.991322 0
235 1 4.79756 0.977357 0
236 1 5.04936 0.960472 0
237 1 -0.849155 0.965395 0
238 1 -0.607091 0.975152 0
239 1 -0.417739 0.981472 0
240 1 -0.250946 0.994023 0
241 1 -0.158738 0.997851 0
242 1 6.13377 0.998746 0
243 1 6.13656 0.996954 0
244 1 5.99275 0.994685 0
245 1 5.94466 0.995301 0
246 1 -0.389714 0.994916 0
247 1 5.82858 0.991396 0
248 1 5.60775 0.980233 0
249 1 -0.887123 0.9835 0
250 1 5.22217 0.992407 0
251 1 5.26805 0.99446 0
252 1 5.11455 0.996984 0
253 1 5.10967 0.998326 0
254 1 5.15744 0.999071 0
255 1 5.02643 0.998162 0
0 2 5.20883 0.997122 0
1 2 5.18322 0.996452 0
2 2 -1.14846 0.993413 0
3 2 -1.07724 0.988239 0
4 2 -0.994202 0.986127 0
5 2 5.19408 0.979569 0
6 2 5.14579 0.971396 0
7 2 -1.43308 0.96486 0
8 2 4.69307 0.966335 0
9 2 4.35435 0.952139 0
10 2 4.13423 0.944313 0
11 2 3.72307 0.923751 0
12 2 3.20856 0.845288 0
13 2 2.42749 0.537294 0
14 2 1.43769 0.51128 0
15 2 0.716348 0.795241 0
16 2 0.258097 0.834605 0
17 2 6.07466 0.711716 0
18 2 5.42949 0.770218 0
19 2 5.06806 0.898213 0
20 2 5.10109 0.922408 0
21 2 5.2415 0.922917 0
22 2 5.51039 0.954526 0
23 2 5.67768 0.971241 0
24 2 5.56907 0.950397 0
25 2 -0.968848 0.91852 0
26 2 -1.43756 0.838919 0
27 2 -1.96233 0.842576 0
28 2 3.88336 0.920678 0
29 2 3.64532 0.949312 0
30 2 3.64757 0.96541 0
31 2 3.55158 0.982332 0
32 2 3.39292 0.99515 0
33 2 3.42082 0.996069 0
34 2 -2.8779 0.997484 0
35 2 3.56602 0.992704 0
36 2 3.71731 0.9851 0
37 2 3.97314 0.97966 0
38 2 4.07185 0.974755 0
39 2 4.26251 0.966483 0
40 2 4.26323 0.898016 0
41 2 3.60696 0.533478 0
42 2 9.05922 0.430021 0
43 2 2.09815 0.777679 0
44 2 1.97742 0.930182 0
45 2 1.95288 0.97262 0
46 2 2.00565 0.980876 0
47 2 1.98213 0.98804 0
48 2 2.01277 0.990842 0
49 2 2.02596 0.992634 0
50 2 1.91885 0.988485 0
51 2 1.90673 0.994017 0
52 2 1.76522 0.996579 0
53 2 1.71297 0.996059 0
54 2 1.63028 0.995821 0
55 2 1.52127 0.997756 0
56 2 7.92938 0.998487 0
57 2 1.6641 0.998728 0
58 2 1.70448 0.997026 0
59 2 1.83233 0.998212 0
60 2 1.78044 0.997389 0
61 2 1.8551 0.996004 0
62 2 8.23852 0.995402 0
63 2 8.31225 0.995402 0
64 2 2.08371 0.992577 0
65 2 8.58131 0.982637 0
66 2 2.45728 0.986685 0
67 2 2.51058 0.985167 0
68 2 2.71866 0.973022 0
69 2 3.04966 0.977751 0
70 2 3.23344 0.981446 0
71 2 3.45244 0.967019 0
72 2 3.87127 0.93967 0
73 2 4.25628 0.923072 0
74 2 -1.56294 0.949337 0
75 2 -1.24996 0.976303 0
76 2 -1.04203 0.992514 0
77 2 -1.00628 0.999161 0
78 2 -1.00073 0.995954 0
79 2 5.09368 0.992989 0
80 2 -1.26031 0.987013 0
81 2 -1.4892 0.98019 0
82 2 4.67615 0.985771 0
83 2 4.39802 0.97351 0
84 2 4.08279 0.870328 0
85 2 3.47327 0.806887 0
86 2 2.93236 0.900414 0
87 2 2.82519 0.930549 0
88 2 2.73187 0.943727 0
89 2 2.78531 0.945667 0
90 2 2.8341 0.951664 0
91 2 3.0239 0.960802 0
92 2 3.13004 0.966392 0
93 2 3.20245 0.974047 0
94 2 3.37058 0.979238 0
95 2 3.28022 0.987098 0
96 2 3.35431 0.990771 0
97 2 3.38241 0.992291 0
98 2 -2.91968 0.992877 0
99 2 3.43245 0.992209 0
100 2 3.45036 0.995 0
101 2 -2.95407 0.991853 0
102 2 3.14382 0.991475 0
103 2 3.02533 0.990646 0
104 2 2.82811 0.992698 0
105 2 2.86128 0.995588 0
106 2 2.62125 0.994911 0
107 2 8.86224 0.990451 0
108 2 2.44334 0.975061 0
109 2 2.07861 0.959049 0
110 2 1.78231 0.941403 0
111 2 1.28685 0.946599 0
112 2 1.05084 0.970359 0
113 2 0.772792 0.981084 0
114 2 0.615254 0.984844 0
115 2 6.68708 0.992368 0
116 2 0.408577 0.993327 0
117 2 0.49806 0.992219 0
118 2 6.98374 0.993093 0
119 2 7.08984 0.998684 0
120 2 0.784935 0.99761 0
121 2 0.583363 0.993622 0
122 2 0.584188 0.98686 0
123 2 0.287731 0.974362 0
124 2 6.30994 0.963366 0
125 2 5.9981 0.960214 0
126 2 5.89368 0.966121 0
127 2 5.68673 0.96815 0
128 2 -0.537006 0.960964 0
129 2 -0.432482 0.951434 0
130 2 -0.507159 0.947057 0
131 2 -0.38462 0.940897 0
132 2 -0.437611 0.88864 0
133 2 5.75258 0.641342 0
134 2 4.9834 0.290755 0
135 2 3.81237 0.557811 0
136 2 3.59937 0.918935 0
137 2 3.44596 0.977811 0
138 2 -3.00363 0.976595 0
139 2 3.04035 0.962236 0
140 2 2.67547 0.954244 0
141 2 2.32776 0.949969 0
142 2 1.97947 0.956999 0
143 2 1.62938 0.966859 0
144 2 1.37275 0.979827 0
145 2 1.2322 0.977787 0
146 2 0.941151 0.968815 0
147 2 0.608311 0.97188 0
148 2 0.439931 0.983383 0
149 2 6.53986 0.992698 0
150 2 6.54649 0.987387 0
151 2 0.0386292 0.985676 0
152 2 0.0480931 0.987118 0
153 2 0.0784173 0.993913 0
154 2 0.0851225 0.997263 0
155 2 0.101109 0.995006 0
156 2 -0.099909 0.994292 0
157 2 -0.0551646 0.987613 0
158 2 -0.252661 0.982534 0
159 2 6.09525 0.983085 0
160 2 -0.385081 0.987075 0
161 2 -0.410566 0.988381 0
162 2 -0.245473 0.983357 0
163 2 6.17176 0.977836 0
164 2 0.0166987 0.961537 0
165 2 0.313127 0.842351 0
166 2 7.0999 0.816377 0
167 2 7.27129 0.867755 0
168 2 7.4938 0.837217 0
169 2 0.967966 0.621434 0
170 2 0.151246 0.317834 0
171 2 5.40495 0.564466 0
172 2 5.1486 0.917352 0
173 2 5.10928 0.978484 0
174 2 5.16551 0.989168 0
175 2 5.28122 0.99515 0
176 2 5.22275 0.998163 0
177 2 -0.908678 0.998372 0
178 2 -0.940896 0.995563 0
179 2 -1.01634 0.990813 0
180 2 5.38268 0.989963 0
181 2 -0.919596 0.985293 0
182 2 -0.892483 0.97869 0
183 2 5.39911 0.946626 0
184 2 -0.939813 0.81854 0
185 2 -0.34834 0.359813 0
186 2 1.21956 0.33739 0
187 2 1.36642 0.740296 0
188 2 1.38061 0.859573 0
189 2 1.31167 0.850169 0
190 2 1.58864 0.505877 0
191 2 2.69335 0.374555 0
192 2 3.57727 0.762871 0
193 2 10.0323 0.951867 0
194 2 4.03264 0.978581 0
195 2 4.06681 0.991575 0
196 2 4.1962 0.99345 0
197 2 4.25001 0.990652 0
198 2 4.32683 0.982836 0
199 2 4.36276 0.943208 0
200 2 3.99757 0.586894 0
201 2 3.02295 0.440815 0
202 2 2.04546 0.798572 0
203 2 8.18986 0.939207 0
204 2 7.96061 0.982435 0
205 2 7.77383 0.994856 0
206 2 1.49559 0.996902 0
207 2 7.74721 0.991181 0
208 2 7.57349 0.979443 0
209 2 1.30967 0.94918 0
210 2 1.35158 0.892295 0
211 2 7.29392 0.489024 0
212 2 5.85053 0.302352 0
213 2 5.33366 0.657168 0
214 2 -1.12783 0.825136 0
215 2 4.95456 0.877834 0
216 2 -1.55422 0.917405 0
217 2 -1.81459 0.9426 0
218 2 -2.21145 0.959979 0
219 2 3.82301 0.971088 0
220 2 3.70838 0.986463 0
221 2 3.62713 0.993658 0
222 2 3.49084 0.996265 0
223 2 3.54035 0.996787 0
224 2 3.62822 0.99438 0
225 2 3.70416 0.980578 0
226 2 3.92465 0.976131 0
227 2 4.12238 0.987192 0
228 2 4.1898 0.99552 0
229 2 -2.03009 0.996683 0
230 2 4.29942 0.996814 0
231 2 4.35533 0.997873 0
232 2 4.38805 0.99406 0
233 2 4.5042 0.986469 0
234 2 4.71021 0.984074 0
235 2 4.83902 0.973004 0
236 2 5.14574 0.958766 0
237 2 5.49643 0.964379 0
238 2 -0.540534 0.977369 0
239 2 5.93264 0.982869 0
240 2 -0.133485 0.991974 0
241 2 -0.0734086 0.997717 0
242 2 -0.160183 0.998713 0
243 2 6.2173 0.997393 0
244 2 6.09764 0.995914 0
245 2 6.08514 0.995669 0
246 2 6.00663 0.995609 0
247 2 5.98237 0.987726 0
248 2 -0.515004 0.975357 0
249 2 -0.751528 0.978165 0
250 2 -0.937225 0.984733 0
251 2 5.08696 0.993069 0
252 2 -1.26743 0.995621 0
253 2 5.07465 0.996275 0
254 2 5.03744 0.996085 0
255 2 5.12759 0.995756 0
0 3 -1.19582 0.993195 0
1 3 5.24918 0.993543 0
2 3 -0.979564 0.988673 0
3 3 5.38799 0.984436 0
4 3 -0.825629 0.983996 0
5 3 -0.874582 0.983414 0
6 3 5.27882 0.973459 0
7 3 -1.20326 0.968707 0
8 3 -1.46004 0.965785 0
9 3 4.63799 0.956956 0
10 3 4.21375 0.94678 0
11 3 4.03283 0.918406 0
12 3 3.76762 0.814031 0
13 3 3.60297 0.260316 0
14 3 0.480653 0.184916 0
15 3 0.208807 0.768688 0
16 3 -0.0169546 0.915045 0
17 3 5.84368 0.938001 0
18 3 5.53006 0.958094 0
19 3 5.3741 0.980069 0
20 3 5.31683 0.981369 0
21 3 5.4517 0.984528 0
22 3 -0.698228 0.992395 0
23 3 5.45555 0.995745 0
24 3 5.33229 0.982703 0
25 3 5.14352 0.966687 0
26 3 -1.36018 0.952986 0
27 3 4.56686 0.936712 0
28 3 4.15248 0.942656 0
29 3 4.05263 0.96259 0
30 3 3.83597 0.979406 0
31 3 3.56387 0.989509 0
32 3 3.59095 0.99517 0
33 3 3.58642 0.995167 0
34 3 3.54224 0.994954 0
35 3 3.56063 0.99249 0
36 3 3.71601 0.983924 0
37 3 3.93019 0.972954 0
38 3 4.31881 0.965344 0
39 3 4.55054 0.951321 0
40 3 4.56827 0.823023 0
41 3 -1.39727 0.312551 0
42 3 7.13254 0.170733 0
43 3 7.64734 0.721569 0
44 3 1.66482 0.92272 0
45 3 7.96256 0.967588 0
46 3 8.01343 0.983805 0
47 3 1.74417 0.983888 0
48 3 1.82939 0.985098 0
49 3 1.77679 0.983671 0
50 3 1.80339 0.983865 0
51 3 1.65272 0.98736 0
52 3 1.70878 0.990746 0
53 3 1.63382 0.994807 0
54 3 1.49724 0.997311 0
55 3 1.53796 0.997446 0
56 3 1.63584 0.996555 0
57 3 7.97401 0.996538 0
58 3 1.66158 0.996728 0
59 3 1.70401 0.996785 0
60 3 1.82483 0.997036 0
61 3 1.79824 0.995946 0
62 3 1.75807 0.994414 0
63 3 1.9629 0.991686 0
64 3 1.95575 0.984848 0
65 3 2.16983 0.974359 0
66 3 2.29672 0.983351 0
67 3 2.49372 0.976981 0
68 3 2.77577 0.969015 0
69 3 3.09139 0.981299 0
70 3 3.20948 0.984297 0
71 3 3.44265 0.966776 0
72 3 3.80359 0.932076 0
73 3 4.3179 0.914271 0
74 3 -1.43955 0.94928 0
75 3 5.05982 0.981496 0
76 3 -1.04648 0.994758 0
77 3 -0.94562 0.998676 0
78 3 -1.06774 0.993856 0
79 3 5.03719 0.991253 0
80 3 -1.37953 0.991811 0
81 3 -1.5006 0.993944 0
82 3 4.68304 0.990661 0
83 3 4.60491 0.947304 0
84 3 4.36949 0.544036 0
85 3 9.29755 0.310175 0
86 3 2.35807 0.712052 0
87 3 2.33078 0.897108 0
88 3 2.34286 0.936824 0
89 3 2.52654 0.957266 0
90 3 2.61227 0.962607 0
91 3 2.69875 0.971388 0
92 3 9.18135 0.97224 0
93 3 2.98269 0.97076 0
94 3 3.0806 0.978514 0
