# Step 1000
# x y theta R psi_density
2 2 1.35046 0.786669 1.69472e-20
3 2 0.866879 0.845075 3.21601e-20
4 2 0.193322 0.868572 3.69074e-20
5 2 -0.331586 0.911484 6.60178e-21
6 2 5.53265 0.945457 8.83745e-20
7 2 -1.0515 0.974912 6.12185e-19
8 2 5.11254 0.991597 3.1572e-18
9 2 5.05962 0.99489 2.37245e-17
10 2 -1.12348 0.972736 1.98397e-16
11 2 5.52065 0.934792 1.15846e-15
12 2 5.96655 0.89557 3.59908e-15
13 2 0.228656 0.900134 5.62804e-15
14 2 0.567557 0.927021 6.7073e-15
15 2 0.642112 0.919095 1.87855e-14
16 2 0.958996 0.890912 3.83157e-14
17 2 1.29593 0.70266 2.55588e-14
18 2 2.13544 0.73098 8.54036e-16
19 2 2.43129 0.938828 1.80635e-13
20 2 2.44088 0.981817 7.40312e-13
21 2 2.54348 0.98441 1.24411e-12
22 2 8.96488 0.974446 1.57146e-12
23 2 2.83381 0.969964 1.38811e-12
24 2 2.95237 0.981081 1.19955e-13
25 2 3.09613 0.968815 1.03331e-12
26 2 3.41449 0.943941 7.31656e-13
27 2 3.55758 0.962858 2.0275e-12
28 2 3.64581 0.978489 1.62016e-12
29 2 3.51398 0.953434 1.92429e-13
30 2 3.16101 0.926584 9.94051e-13
31 2 2.87376 0.91455 3.89716e-12
32 2 2.38243 0.882802 7.936e-12
33 2 1.96687 0.825177 7.80298e-12
34 2 1.15732 0.732201 5.98993e-12
35 2 6.47546 0.73013 2.78344e-12
36 2 -0.711858 0.670268 1.44151e-11
37 2 4.41673 0.627508 1.00312e-11
38 2 3.71567 0.831296 1.03245e-12
39 2 3.28788 0.960999 5.56248e-13
40 2 3.12922 0.987176 4.04457e-12
41 2 2.92471 0.990721 7.08889e-12
42 2 2.80386 0.990316 7.85252e-12
43 2 2.74925 0.987678 8.34841e-12
44 2 2.56828 0.972296 5.60733e-12
45 2 2.19351 0.932465 3.04755e-12
46 2 1.77072 0.902294 2.12021e-12
47 2 1.31457 0.786948 1.156e-12
48 2 6.6786 0.78832 7.3966e-13
49 2 6.26057 0.959249 4.37356e-13
50 2 6.21687 0.993636 1.05688e-13
51 2 -0.040454 0.991272 2.35287e-14
52 2 -0.00943957 0.994786 1.49086e-14
53 2 -0.118175 0.996269 1.03913e-14
54 2 6.17047 0.997959 5.61351e-15
55 2 6.16933 0.997368 2.4987e-15
56 2 -0.144267 0.98694 9.01993e-16
57 2 6.46421 0.902404 2.71835e-16
58 2 7.16171 0.892818 6.97883e-17
59 2 1.25882 0.981458 1.70073e-17
60 2 1.27185 0.992914 4.06932e-18
61 2 1.21433 0.956778 9.51359e-19
62 2 0.834239 0.893188 2.15863e-19
63 2 6.6524 0.826077 5.20907e-20
0 3 5.48735 0.289514 2.26031e-20
1 3 2.98781 0.187918 1.27531e-20
2 3 1.80857 0.594732 7.50453e-20
3 3 1.13322 0.768798 1.59866e-19
4 3 6.68461 0.827048 1.29321e-19
5 3 6.0501 0.870374 3.08274e-20
6 3 5.47145 0.919916 1.08263e-18
7 3 5.21477 0.952633 6.61406e-18
8 3 5.03342 0.969589 2.67067e-17
9 3 -1.23533 0.971415 1.17135e-16
10 3 -1.06012 0.954242 6.31272e-16
11 3 5.52575 0.934974 3.11685e-15
12 3 5.87946 0.939104 8.84605e-15
13 3 -0.120342 0.931308 1.50521e-14
14 3 0.197784 0.926061 3.74903e-14
15 3 6.58624 0.890205 1.20249e-13
16 3 0.16847 0.72792 1.70138e-13
17 3 0.407076 0.172313 2.97567e-14
18 3 2.81116 0.376009 1.77474e-13
19 3 2.79607 0.891556 1.78855e-12
20 3 2.735 0.960149 3.49974e-12
21 3 2.44298 0.983318 4.90154e-12
22 3 2.38837 0.978892 1.0161e-11
23 3 2.59638 0.966703 1.10293e-11
24 3 2.75823 0.962276 4.30454e-13
25 3 3.14434 0.938265 3.68775e-12
26 3 3.59588 0.912561 4.24762e-12
27 3 3.94421 0.941181 1.0894e-11
28 3 3.93852 0.950418 6.31002e-12
29 3 3.78264 0.928772 3.14478e-12
30 3 3.4327 0.936462 5.19648e-12
31 3 3.06963 0.928302 2.8364e-11
32 3 2.59155 0.896375 4.6209e-11
33 3 2.074 0.782274 2.26601e-11
34 3 7.62713 0.623897 2.56478e-11
35 3 0.207922 0.645589 1.62132e-12
36 3 5.46152 0.707057 1.89175e-11
37 3 4.4901 0.76188 1.92866e-11
38 3 3.79663 0.885519 4.77735e-12
39 3 3.42262 0.95854 1.03406e-11
40 3 3.21064 0.977548 1.04982e-11
41 3 3.06544 0.982966 1.07596e-11
42 3 2.79515 0.984783 1.18552e-11
43 3 2.64251 0.982009 7.60695e-12
44 3 2.41846 0.962239 6.02318e-12
45 3 2.14422 0.93436 5.90802e-12
46 3 1.54354 0.81655 1.32242e-12
47 3 1.01253 0.750998 1.56522e-14
48 3 6.46834 0.874161 1.55498e-13
49 3 6.21335 0.986861 2.43079e-13
50 3 6.30546 0.998928 2.32889e-13
51 3 0.0405478 0.997971 1.5625e-13
52 3 0.0643938 0.997893 7.06703e-14
53 3 6.21213 0.997217 2.11222e-14
54 3 -0.0910232 0.998112 3.31429e-15
55 3 6.15705 0.99617 2.25934e-16
56 3 6.2429 0.988884 2.51444e-16
57 3 6.3177 0.911153 1.98013e-16
58 3 0.862321 0.851705 7.44259e-17
59 3 1.19013 0.94615 2.03525e-17
60 3 1.2454 0.969696 4.69266e-18
61 3 0.910296 0.894903 1.01176e-18
62 3 0.35911 0.801796 2.27975e-19
63 3 5.99505 0.755234 3.40272e-20
0 4 4.79438 0.606005 7.47239e-20
1 4 3.86995 0.40116 6.8818e-20
2 4 2.37692 0.485015 3.30408e-19
3 4 1.16751 0.651594 7.00434e-19
4 4 6.69306 0.801481 5.38481e-19
5 4 5.92256 0.84788 9.20447e-20
6 4 -0.962371 0.864447 5.61708e-18
7 4 4.8357 0.846986 3.75621e-17
8 4 4.53794 0.855192 1.46283e-16
9 4 4.61722 0.848755 4.59911e-16
10 4 4.82167 0.840388 1.56004e-15
11 4 5.38248 0.87922 6.80205e-15
12 4 -0.564551 0.96468 1.79588e-14
13 4 -0.405492 0.964216 3.25794e-14
14 4 5.9881 0.941772 1.11199e-13
15 4 5.96028 0.925092 3.61445e-13
16 4 5.86151 0.810656 5.04271e-13
17 4 4.99278 0.405257 9.66972e-14
18 4 3.74559 0.444534 1.72508e-12
19 4 3.2659 0.803985 8.72575e-12
20 4 2.71352 0.836085 1.3447e-11
21 4 2.31773 0.934168 2.05002e-11
22 4 2.21084 0.962327 4.88772e-11
23 4 2.24081 0.945961 4.92505e-11
24 4 2.65671 0.9254 3.89194e-12
25 4 2.89388 0.875863 2.24294e-11
26 4 3.63477 0.707776 2.01723e-11
27 4 -2.03585 0.792742 4.52881e-11
28 4 4.46428 0.889343 1.4164e-11
29 4 -2.24712 0.896172 1.26924e-11
30 4 3.55028 0.92235 1.56711e-11
31 4 3.30251 0.946637 6.99696e-11
32 4 2.91245 0.909757 2.0851e-10
33 4 2.2923 0.575466 7.89475e-11
34 4 0.914812 0.378555 1.10057e-10
35 4 -0.282927 0.680023 1.2041e-11
36 4 5.2809 0.811388 8.37147e-11
37 4 4.67525 0.833904 7.25691e-11
38 4 3.94889 0.878973 6.77687e-12
39 4 3.66696 0.921822 2.195e-11
40 4 3.2964 0.958947 2.61126e-11
41 4 3.20513 0.973154 5.12996e-11
42 4 2.91621 0.976729 6.96981e-11
43 4 2.73029 0.967882 5.22579e-11
44 4 2.33517 0.958005 2.90268e-11
45 4 1.97254 0.882931 2.64155e-11
46 4 1.57642 0.676083 1.04062e-11
47 4 6.45022 0.729062 2.10706e-12
48 4 6.12823 0.92087 6.96923e-13
49 4 6.24808 0.98768 6.97402e-13
50 4 -0.0360947 0.995395 5.90115e-13
51 4 -0.134993 0.9926 3.42829e-13
52 4 6.1591 0.98671 1.51251e-13
53 4 -0.159452 0.983584 4.57834e-14
54 4 -0.173638 0.983148 4.51875e-15
55 4 -0.288926 0.982501 3.8633e-16
56 4 -0.304919 0.98068 1.73746e-15
57 4 6.12452 0.922374 1.11482e-15
58 4 6.52934 0.822832 3.42149e-16
59 4 1.21814 0.883384 7.14461e-17
60 4 0.806953 0.869126 1.19499e-17
61 4 0.557058 0.842529 1.99105e-18
62 4 -0.156569 0.793355 4.24873e-19
63 4 -0.831618 0.803077 5.70578e-20
0 5 4.63889 0.856986 2.25496e-19
1 5 3.88061 0.405044 2.42597e-19
2 5 2.85347 0.288807 1.03028e-18
3 5 1.33284 0.67277 2.18681e-18
4 5 6.67287 0.827653 1.33377e-18
5 5 6.07044 0.858737 7.22112e-19
6 5 5.37775 0.5705 2.76522e-17
7 5 4.52114 0.417988 1.73768e-16
8 5 3.66034 0.640567 6.52508e-16
9 5 3.74607 0.659744 1.61344e-15
10 5 4.25952 0.417645 3.35306e-15
11 5 5.29603 0.583351 1.28388e-14
12 5 -0.572314 0.955032 3.56023e-14
13 5 -0.589206 0.993467 6.13592e-14
14 5 -0.621401 0.990731 1.82825e-13
15 5 -0.631987 0.985906 4.71351e-13
16 5 5.56253 0.94523 5.51371e-13
17 5 5.00581 0.812123 9.37161e-13
18 5 4.45432 0.740792 1.08898e-11
19 5 3.97469 0.398826 3.54948e-11
20 5 2.81258 0.256764 4.2307e-11
21 5 1.84846 0.675357 6.69044e-11
22 5 1.80085 0.88477 1.99908e-10
23 5 1.95669 0.902597 1.90507e-10
24 5 2.03708 0.874485 2.43979e-11
25 5 2.53401 0.716047 8.946e-11
26 5 3.10949 0.222416 8.75981e-11
27 5 -0.990808 0.299516 1.30582e-10
28 5 -1.45611 0.651536 7.81182e-12
29 5 4.34692 0.76017 2.8849e-11
30 5 3.65379 0.916711 5.3857e-11
31 5 3.29027 0.974568 1.78882e-10
32 5 3.10022 0.943031 7.61807e-10
33 5 2.89976 0.440008 2.69219e-10
34 5 0.213312 0.148795 3.65736e-10
35 5 5.66788 0.684721 1.09654e-10
36 5 -0.9799 0.924197 2.67314e-10
37 5 4.90746 0.909615 2.13866e-10
38 5 4.50813 0.882993 2.69158e-11
39 5 3.99081 0.865752 5.76601e-11
40 5 3.61166 0.901838 1.01288e-10
41 5 3.24768 0.946305 1.72513e-10
42 5 3.12644 0.968024 2.49709e-10
43 5 2.84904 0.95354 1.7678e-10
44 5 8.7742 0.947617 7.7482e-11
45 5 2.15565 0.873049 7.30759e-11
46 5 7.27668 0.408241 4.1994e-11
47 5 6.01538 0.54834 1.47714e-11
48 5 -0.383081 0.944887 3.06362e-12
49 5 -0.217351 0.983588 5.93348e-13
50 5 -0.107005 0.992477 1.42613e-12
51 5 -0.23926 0.981469 1.46426e-12
52 5 -0.28737 0.968856 7.59343e-13
53 5 5.81961 0.944779 2.34488e-13
54 5 -0.486542 0.94214 2.22316e-14
55 5 -0.556999 0.945222 3.57075e-15
56 5 5.82046 0.958718 1.01534e-14
57 5 -0.398713 0.94155 6.14111e-15
58 5 6.10711 0.845557 1.92853e-15
59 5 0.154068 0.820149 4.14508e-16
60 5 0.25178 0.80116 7.13314e-17
61 5 6.0883 0.83923 1.08349e-17
62 5 5.76813 0.858939 1.75914e-18
63 5 5.11808 0.894999 1.61399e-19
0 6 4.99104 0.798125 4.85596e-19
1 6 4.95106 0.21129 6.89213e-19
2 6 1.56472 0.317363 2.5961e-18
3 6 1.06345 0.758452 5.07457e-18
4 6 6.78839 0.889362 2.77722e-18
5 6 6.36998 0.867822 3.55409e-18
6 6 6.16624 0.378749 9.65252e-17
7 6 2.55629 0.0926546 5.90268e-16
8 6 2.79123 0.667006 2.3108e-15
9 6 2.84663 0.692883 5.12194e-15
10 6 2.56963 0.122765 8.40612e-15
11 6 6.31309 0.314798 3.01894e-14
12 6 5.95628 0.860973 7.86574e-14
13 6 5.86539 0.961302 9.37733e-14
14 6 5.74704 0.981979 1.3109e-13
15 6 5.59853 0.987622 1.06267e-13
16 6 -0.75132 0.962678 7.63232e-14
17 6 5.38109 0.904311 5.96996e-12
18 6 5.15541 0.82174 4.68237e-11
19 6 5.21774 0.480464 1.36218e-10
20 6 0.255487 0.254229 1.46986e-10
21 6 7.21195 0.646388 2.01859e-10
22 6 1.16318 0.865658 5.93792e-10
23 6 1.4921 0.89627 5.13699e-10
24 6 7.88416 0.854589 6.35368e-11
25 6 1.56499 0.746242 3.00621e-10
26 6 1.32874 0.488575 4.82019e-10
27 6 6.76804 0.354937 3.04844e-10
28 6 5.77119 0.216921 5.9451e-11
29 6 4.02871 0.412106 2.40795e-11
30 6 3.37161 0.88758 2.85291e-10
31 6 3.15034 0.979726 5.0299e-10
32 6 3.21357 0.979986 2.09405e-09
33 6 3.46521 0.641309 8.70841e-10
34 6 4.24735 0.46801 1.21699e-09
35 6 5.18412 0.779146 4.04868e-10
36 6 5.1973 0.965134 5.97574e-10
37 6 5.00446 0.969146 4.09984e-10
38 6 -1.31148 0.916692 1.17179e-10
39 6 4.5714 0.853452 6.43676e-11
40 6 4.07955 0.841676 3.05131e-10
41 6 3.52595 0.906972 5.63624e-10
42 6 3.32694 0.936336 7.63589e-10
43 6 2.96707 0.944313 4.68825e-10
44 6 2.67184 0.952501 1.52245e-10
45 6 2.41701 0.859511 1.11791e-10
46 6 2.23848 0.369468 1.42655e-10
47 6 5.28714 0.114277 8.0279e-11
48 6 5.84843 0.409516 2.51211e-11
49 6 0.0550458 0.661866 2.53968e-12
50 6 0.100381 0.925373 2.96341e-12
51 6 6.06209 0.833911 4.71967e-12
52 6 -0.60065 0.803307 2.74705e-12
53 6 5.41705 0.854767 9.15532e-13
54 6 5.19012 0.879107 1.11896e-13
55 6 -0.971824 0.899219 4.53018e-14
56 6 -0.932444 0.906927 5.7393e-14
57 6 5.53225 0.885196 2.91801e-14
58 6 -0.527518 0.85596 8.78143e-15
59 6 -0.420591 0.823155 1.88317e-15
60 6 5.65953 0.840692 3.21624e-16
61 6 5.65711 0.891214 4.43424e-17
62 6 5.40651 0.948717 5.69582e-18
63 6 5.16269 0.942191 3.86989e-19
0 7 5.65665 0.777544 5.00856e-19
1 7 0.0325149 0.604837 2.16077e-18
2 7 6.95148 0.735617 4.99371e-18
3 7 0.904364 0.946887 9.44697e-18
4 7 0.595324 0.961655 5.97049e-18
5 7 6.72176 0.910292 1.34223e-17
6 7 0.848104 0.627353 2.46782e-16
7 7 1.78529 0.650702 1.56892e-15
8 7 2.28755 0.939781 4.9285e-15
9 7 2.25512 0.916853 1.16498e-14
10 7 1.72667 0.647294 2.22573e-14
11 7 0.875888 0.616657 6.49327e-14
12 7 0.23817 0.885607 1.25061e-13
13 7 6.18757 0.943091 9.98519e-14
14 7 5.9984 0.94235 3.80511e-13
15 7 5.87808 0.933798 1.3804e-12
16 7 5.8963 0.92428 3.8431e-12
17 7 -0.486591 0.916409 2.30329e-11
18 7 -0.664075 0.925872 1.28681e-10
19 7 5.84997 0.901073 3.77384e-10
20 7 -0.072414 0.847376 4.23141e-10
21 7 6.74358 0.893794 4.41666e-10
22 7 0.821016 0.910726 1.13606e-09
23 7 7.21756 0.923562 8.60857e-10
24 7 0.983584 0.923914 8.41084e-11
25 7 7.2301 0.937675 7.77171e-10
26 7 1.01195 0.947706 1.66298e-09
27 7 7.1541 0.864273 5.25682e-10
28 7 0.797602 0.368079 4.88878e-10
29 7 3.02356 0.337193 1.86213e-10
30 7 2.9907 0.876756 1.44898e-09
31 7 3.01796 0.984299 1.50126e-09
32 7 3.15794 0.977511 3.58658e-09
33 7 3.52606 0.899427 1.61426e-09
34 7 4.23903 0.816616 2.29179e-09
35 7 4.73348 0.885546 7.03443e-10
36 7 5.04229 0.963284 1.17469e-09
37 7 5.25332 0.983557 3.57472e-10
38 7 -0.999121 0.959882 4.30807e-10
39 7 -1.16597 0.891414 4.83187e-10
40 7 4.45212 0.821385 1.23801e-09
41 7 4.05635 0.833444 2.16685e-09
42 7 3.56568 0.868048 2.21586e-09
43 7 3.19753 0.885497 1.05262e-09
44 7 2.81186 0.932017 1.85195e-10
45 7 2.70799 0.950495 7.86362e-11
46 7 2.78184 0.734278 3.72221e-10
47 7 3.04666 0.508762 4.03102e-10
48 7 3.25423 0.0960843 1.38549e-10
49 7 0.778428 0.2801 1.89207e-11
50 7 6.97139 0.575243 6.19635e-12
51 7 6.63334 0.253108 1.50402e-11
52 7 4.83463 0.288206 1.05012e-11
53 7 4.53766 0.725468 4.30629e-12
54 7 4.63189 0.862319 9.04403e-13
55 7 4.78247 0.898901 3.67664e-13
56 7 4.81823 0.883398 2.687e-13
57 7 -1.41604 0.844733 1.14627e-13
58 7 4.91335 0.7944 3.18917e-14
59 7 5.07115 0.769261 6.6497e-15
60 7 4.96599 0.801033 1.09105e-15
61 7 5.14889 0.845625 1.30737e-16
62 7 5.4129 0.890307 1.27297e-17
63 7 5.4056 0.886376 8.43031e-19
0 8 6.49985 0.848026 1.18377e-19
1 8 6.70824 0.90454 4.4386e-18
2 8 0.578415 0.969308 6.43555e-18
3 8 0.684045 0.990517 1.56284e-17
4 8 0.6753 0.988979 3.00923e-17
5 8 6.99214 0.788872 1.61406e-16
6 8 7.67716 0.665745 8.92412e-16
7 8 2.04258 0.83002 3.11362e-15
8 8 2.26597 0.972668 6.39202e-15
9 8 2.08234 0.961302 9.11785e-15
10 8 7.97069 0.831014 4.06337e-15
11 8 7.27572 0.793455 1.02555e-14
12 8 6.67555 0.933207 1.90451e-14
13 8 0.198568 0.961303 2.61302e-13
14 8 0.225699 0.928354 2.22156e-12
15 8 0.177561 0.892887 6.41611e-12
16 8 0.101296 0.879853 1.19154e-11
17 8 6.32257 0.880929 3.59645e-11
18 8 6.02487 0.906528 1.7138e-10
19 8 5.93829 0.961196 4.72769e-10
20 8 6.08719 0.936848 5.08601e-10
21 8 6.34419 0.916274 5.08467e-10
22 8 6.69408 0.932586 1.07383e-09
23 8 6.91071 0.961364 8.07226e-10
24 8 6.95061 0.980828 9.25399e-10
25 8 0.692596 0.98239 2.33003e-09
26 8 0.746019 0.9879 2.70572e-09
27 8 0.882974 0.966765 1.44034e-10
28 8 7.59928 0.747489 2.48628e-09
29 8 2.07626 0.703754 3.21302e-09
30 8 2.76233 0.926194 3.94382e-09
31 8 2.92739 0.983451 3.31569e-09
32 8 2.99536 0.965047 3.10663e-09
33 8 3.38465 0.909321 1.27936e-09
34 8 -2.43407 0.852076 1.78677e-09
35 8 4.54787 0.808782 1.34048e-09
36 8 5.06611 0.868859 2.75497e-09
37 8 5.45131 0.963881 2.42969e-11
38 8 5.4513 0.971278 6.47931e-10
39 8 5.41827 0.930206 4.90933e-09
40 8 5.21059 0.855574 7.89686e-09
41 8 4.58584 0.804094 1.07365e-08
42 8 4.27425 0.783077 7.93862e-09
43 8 3.69713 0.80324 2.97854e-09
44 8 3.244 0.858774 2.70351e-10
45 8 3.03296 0.927193 8.99677e-11
46 8 3.07866 0.968927 6.50755e-10
47 8 3.09065 0.983764 9.21078e-10
48 8 2.91011 0.780521 5.27155e-10
49 8 2.42595 0.62376 7.46593e-11
50 8 1.78616 0.628495 1.23718e-11
51 8 2.1928 0.377006 5.57405e-11
52 8 3.18219 0.416731 4.65524e-11
53 8 3.91928 0.800549 2.01291e-11
54 8 4.16507 0.922445 4.9516e-12
55 8 4.228 0.942722 1.79382e-12
56 8 4.3595 0.909966 9.28186e-13
57 8 4.25191 0.879092 3.32884e-13
58 8 4.17068 0.828442 8.41818e-14
59 8 4.22841 0.78533 1.6331e-14
60 8 4.06349 0.63443 2.18433e-15
61 8 4.50025 0.31292 1.54474e-16
62 8 5.74158 0.391828 5.96682e-18
63 8 6.26247 0.7359 2.27905e-18
0 9 0.631831 0.928025 1.10753e-17
1 9 7.01961 0.974436 9.93684e-18
2 9 0.753684 0.991343 1.57523e-17
3 9 0.579143 0.994175 7.18543e-17
4 9 0.399704 0.795166 3.99085e-16
5 9 6.90222 0.382 1.98187e-15
6 9 2.70939 0.416128 7.32399e-15
7 9 2.51502 0.866434 1.75974e-14
8 9 2.5209 0.937523 3.17884e-14
9 9 2.35983 0.894013 5.50635e-14
10 9 2.05655 0.518043 1.22431e-13
11 9 0.905632 0.361611 3.3093e-13
12 9 0.358876 0.758651 1.51056e-12
13 9 0.409476 0.960568 5.1139e-12
14 9 0.654448 0.953799 1.1774e-11
15 9 0.683815 0.924865 2.13646e-11
16 9 0.801349 0.871383 4.02632e-11
17 9 0.652556 0.66933 4.83391e-11
18 9 6.3751 0.366289 2.30685e-10
19 9 5.51004 0.521997 1.03296e-09
20 9 5.73543 0.765645 1.58174e-09
21 9 -0.210353 0.888697 1.98481e-09
22 9 0.0968862 0.952127 2.25236e-09
23 9 0.4638 0.983721 4.06622e-09
24 9 0.509959 0.992768 1.3933e-08
25 9 0.569318 0.994626 1.52478e-08
26 9 0.593643 0.98817 7.72474e-09
27 9 0.896696 0.948849 5.98705e-09
28 9 1.39668 0.796299 9.96965e-09
29 9 2.009 0.795392 1.86773e-08
30 9 2.60836 0.950159 4.52107e-09
31 9 2.64425 0.991332 9.88521e-09
32 9 2.86239 0.973325 4.65521e-11
33 9 3.13637 0.934379 7.68708e-10
34 9 -2.84341 0.830943 4.18228e-09
35 9 4.08408 0.461786 5.7127e-09
36 9 5.38936 0.271682 5.21054e-09
37 9 -0.453161 0.662261 2.66984e-09
38 9 5.75425 0.892922 2.69345e-10
39 9 5.68199 0.937852 2.57168e-08
40 9 -0.810271 0.906563 5.2139e-08
41 9 -0.855737 0.840337 5.7301e-08
42 9 4.81431 0.783462 3.61259e-08
43 9 4.41519 0.769252 1.24993e-08
44 9 3.90126 0.803026 1.46381e-09
45 9 3.49485 0.887977 1.76133e-10
46 9 3.3942 0.947604 1.10895e-09
47 9 3.11064 0.968118 8.80449e-10
48 9 2.96453 0.960549 5.20287e-10
49 9 2.62883 0.935137 8.20018e-11
50 9 2.48922 0.947882 5.84975e-11
51 9 2.517 0.883467 1.36446e-10
52 9 2.97347 0.849549 1.08027e-10
53 9 3.50733 0.921506 4.29046e-11
54 9 3.95797 0.976046 1.11814e-11
