# Step 0
# x y theta R psi_density
86 2 1.20767 0.518279 0
87 2 0.264074 0.741988 0
88 2 1.06436 0.39905 0
89 2 1.75263 0.300912 0
90 2 1.11242 0.11827 0
91 2 0.557716 0.155814 0
92 2 0.75912 0.109965 0
93 2 2.8949 0.411294 0
94 2 1.30394 0.698442 0
95 2 2.29208 0.547963 0
96 2 3.1631 0.390187 0
97 2 4.33635 0.217964 0
98 2 0.245941 0.0978203 0
99 2 5.02669 0.39707 0
100 2 3.94954 0.402019 0
101 2 0.509777 0.39947 0
102 2 5.48915 0.130907 0
103 2 5.78589 0.0844581 0
104 2 0.385012 0.402512 0
105 2 1.74243 0.204374 0
106 2 5.06262 0.267941 0
107 2 4.70301 0.144212 0
108 2 1.16069 0.155793 0
109 2 1.31415 0.136882 0
110 2 2.3267 0.192282 0
111 2 3.04067 0.383717 0
112 2 3.8828 0.342404 0
113 2 2.31563 0.250307 0
114 2 2.9048 0.42508 0
115 2 4.7015 0.619866 0
116 2 0.229337 0.367022 0
117 2 1.58261 0.339076 0
118 2 4.48289 0.256247 0
119 2 5.62576 0.032836 0
120 2 3.21315 0.34179 0
121 2 3.34359 0.30647 0
122 2 0.673882 0.0638544 0
123 2 2.81197 0.278956 0
124 2 3.34504 0.131046 0
125 2 1.52535 0.321272 0
126 2 1.69464 0.247688 0
127 2 2.36985 0.0508647 0
128 2 0.126488 0.083321 0
129 2 2.02091 0.356365 0
130 2 1.32575 0.444977 0
131 2 2.05172 0.659433 0
132 2 0.749994 0.414587 0
133 2 5.59751 0.364994 0
134 2 3.73204 0.248352 0
135 2 4.26356 0.315709 0
136 2 4.95383 0.498944 0
137 2 3.13293 0.124646 0
138 2 0.545234 0.210515 0
139 2 3.37475 0.122969 0
140 2 3.68568 0.222329 0
141 2 4.67934 0.459184 0
142 2 2.71411 0.251707 0
143 2 0.802908 0.246475 0
144 2 1.78231 0.166886 0
145 2 2.28492 0.34003 0
146 2 4.05511 0.502846 0
147 2 3.58233 0.556127 0
148 2 2.23681 0.0847032 0
149 2 6.19894 0.161306 0
150 2 3.80951 0.474785 0
151 2 1.48639 0.326228 0
152 2 0.638243 0.517686 0
153 2 0.958438 0.352274 0
154 2 1.5422 0.361578 0
155 2 1.0088 0.296344 0
156 2 1.16962 0.221869 0
157 2 1.79114 0.239877 0
158 2 1.09093 0.258762 0
159 2 5.63539 0.373796 0
160 2 0.506913 0.478886 0
161 2 3.29069 0.406582 0
162 2 2.57926 0.0503785 0
163 2 6.17141 0.329345 0
164 2 0.700361 0.471554 0
165 2 2.4976 0.447909 0
166 2 6.09346 0.170655 0
167 2 5.44192 0.492036 0
168 2 5.13673 0.200551 0
169 2 1.61724 0.32608 0
170 2 1.07475 0.153095 0
171 2 4.20087 0.273669 0
172 2 5.83831 0.312988 0
173 2 3.49648 0.190981 0
174 2 3.59216 0.148428 0
175 2 1.76135 0.38948 0
176 2 4.83702 0.288175 0
177 2 1.17427 0.411851 0
178 2 2.02947 0.469319 0
179 2 2.67093 0.274517 0
180 2 3.19223 0.254329 0
181 2 1.52314 0.33591 0
182 2 0.720603 0.442798 0
183 2 3.837 0.195805 0
184 2 1.81061 0.251934 0
185 2 3.64907 0.531862 0
186 2 0.975015 0.428503 0
187 2 3.02063 0.572255 0
188 2 3.34557 0.0974332 0
189 2 0.325255 0.167807 0
190 2 2.10967 0.620215 0
191 2 0.843791 0.293332 0
192 2 0.397157 0.23053 0
193 2 6.22257 0.320156 0
194 2 2.02629 0.100335 0
195 2 5.08583 0.59603 0
196 2 1.60256 0.333363 0
197 2 4.27997 0.170016 0
198 2 4.77366 0.229698 0
199 2 3.74186 0.203762 0
200 2 2.96309 0.618639 0
201 2 2.58973 0.383765 0
202 2 2.19089 0.0347122 0
203 2 5.84183 0.334936 0
204 2 5.22327 0.47828 0
205 2 6.06254 0.332354 0
206 2 0.780214 0.179679 0
207 2 4.5955 0.244561 0
208 2 5.8958 0.086155 0
209 2 1.138 0.200735 0
210 2 0.419762 0.123075 0
211 2 4.65484 0.281414 0
212 2 3.61205 0.343632 0
213 2 5.29345 0.352599 0
214 2 0.87186 0.743789 0
215 2 5.0045 0.720458 0
216 2 1.26312 0.434067 0
217 2 1.02848 0.0768979 0
218 2 1.03122 0.191398 0
219 2 5.11753 0.0981725 0
220 2 4.18002 0.0644156 0
221 2 3.2887 0.144611 0
222 2 2.25845 0.548795 0
223 2 5.5093 0.293712 0
224 2 2.47171 0.561612 0
225 2 5.1251 0.672263 0
226 2 2.76192 0.382211 0
227 2 2.37171 0.423432 0
228 2 2.9064 0.108691 0
229 2 1.8915 0.361341 0
230 2 4.69836 0.320863 0
231 2 3.15652 0.364668 0
232 2 1.45902 0.0570838 0
233 2 5.65311 0.121115 0
234 2 2.41695 0.517487 0
235 2 3.41645 0.266572 0
236 2 5.69064 0.443674 0
237 2 3.92293 0.0660094 0
238 2 0.733851 0.268266 0
239 2 5.90349 0.272875 0
240 2 3.94264 0.20213 0
241 2 2.1033 0.23884 0
242 2 0.872586 0.376954 0
243 2 4.99402 0.46651 0
244 2 3.90003 0.403309 0
245 2 3.35551 0.325657 0
246 2 5.61404 0.32061 0
247 2 4.958 0.295896 0
248 2 0.951995 0.157501 0
249 2 1.95621 0.284894 0
250 2 1.55894 0.336323 0
251 2 4.67965 0.632591 0
252 2 0.205773 0.43272 0
253 2 3.58548 0.433667 0
254 2 4.78998 0.249476 0
255 2 5.50922 0.298186 0
0 3 2.14791 0.511922 0
1 3 5.16378 0.422048 0
2 3 0.688492 0.645108 0
3 3 5.32321 0.491259 0
4 3 0.799375 0.186926 0
5 3 2.49451 0.335877 0
6 3 5.01246 0.29618 0
7 3 0.941099 0.210984 0
8 3 1.44121 0.242819 0
9 3 4.53949 0.294997 0
10 3 4.52515 0.285394 0
11 3 4.03285 0.470124 0
12 3 4.35893 0.551659 0
13 3 3.40978 0.182092 0
14 3 1.58621 0.509879 0
15 3 2.16943 0.603384 0
16 3 1.14153 0.104274 0
17 3 5.70664 0.160855 0
18 3 3.66837 0.336359 0
19 3 2.52003 0.209865 0
20 3 2.90489 0.274529 0
21 3 5.9514 0.0793277 0
22 3 0.962337 0.263556 0
23 3 3.68561 0.392624 0
24 3 3.1801 0.390535 0
25 3 3.84372 0.269341 0
26 3 0.114075 0.0507227 0
27 3 5.48212 0.41872 0
28 3 5.85314 0.367452 0
29 3 3.55622 0.50826 0
30 3 4.37787 0.19986 0
31 3 5.79165 0.36421 0
32 3 4.442 0.209925 0
33 3 0.961826 0.449104 0
34 3 3.6181 0.39313 0
35 3 3.81017 0.481044 0
36 3 2.67045 0.660464 0
37 3 4.62674 0.373994 0
38 3 5.86734 0.505331 0
39 3 5.81311 0.413622 0
40 3 2.83408 0.245578 0
41 3 0.711932 0.265938 0
42 3 6.18732 0.126911 0
43 3 5.27539 0.552935 0
44 3 0.784327 0.4203 0
45 3 5.78953 0.40836 0
46 3 5.46583 0.107418 0
47 3 3.26147 0.217323 0
48 3 3.71373 0.160104 0
49 3 2.50319 0.469783 0
50 3 0.348276 0.512104 0
51 3 2.10239 0.333265 0
52 3 5.04325 0.311286 0
53 3 0.0313815 0.463752 0
54 3 2.09589 0.230691 0
55 3 2.50155 0.155691 0
56 3 3.3777 0.177343 0
57 3 5.78009 0.279778 0
58 3 2.17615 0.0696858 0
59 3 2.18224 0.231174 0
60 3 4.63209 0.285399 0
61 3 2.8441 0.285765 0
62 3 1.41295 0.299198 0
63 3 2.84025 0.509939 0
64 3 0.883496 0.583865 0
65 3 1.10698 0.351393 0
66 3 3.1284 0.227904 0
67 3 2.63391 0.346385 0
68 3 5.7462 0.50107 0
69 3 2.2805 0.337082 0
70 3 3.64327 0.431593 0
71 3 3.96867 0.367414 0
72 3 0.0847437 0.331815 0
73 3 4.17011 0.450049 0
74 3 1.11825 0.346167 0
75 3 6.04426 0.67375 0
76 3 0.933375 0.609946 0
77 3 2.59869 0.848227 0
78 3 0.534197 0.419154 0
79 3 6.26331 0.367446 0
80 3 3.15402 0.240082 0
81 3 3.73831 0.403659 0
82 3 0.421421 0.248238 0
83 3 4.71125 0.17522 0
84 3 1.31859 0.317498 0
85 3 5.6453 0.296464 0
86 3 1.28511 0.656603 0
87 3 1.19593 0.717002 0
88 3 0.23544 0.620039 0
89 3 2.96351 0.364083 0
90 3 3.54639 0.297161 0
91 3 0.412528 0.0570256 0
92 3 4.87505 0.245238 0
93 3 2.846 0.215913 0
94 3 3.29005 0.515357 0
95 3 2.76646 0.461388 0
96 3 2.51954 0.190436 0
97 3 3.51878 0.24805 0
98 3 0.970012 0.48388 0
99 3 1.1382 0.560425 0
