# Step 9999
# x y theta R psi_density
7 1 1.65127e+14 0.253847 3.00724e+15
8 1 2.98634e+14 0.0723579 5.54679e+15
9 1 4.84072e+14 0.0512426 8.37492e+15
10 1 6.71529e+14 0.183262 1.17133e+16
11 1 8.49901e+14 0.466782 1.6112e+16
12 1 1.14629e+15 0.112854 1.93909e+16
13 1 1.48228e+15 0.258411 2.48665e+16
14 1 1.76153e+15 0.580648 2.97833e+16
15 1 2.02775e+15 0.420125 3.54816e+16
16 1 2.56762e+15 0.54277 4.18413e+16
17 1 2.93445e+15 0.433723 4.93919e+16
18 1 3.27698e+15 0.344057 5.71118e+16
19 1 3.6994e+15 0.411344 6.22157e+16
20 1 3.69738e+15 0.395025 6.22737e+16
21 1 3.69098e+15 0.383249 6.47896e+16
22 1 3.93634e+15 0.252288 6.88046e+16
23 1 4.06288e+15 0.568422 6.72398e+16
24 1 3.77693e+15 0.284034 6.62796e+16
25 1 3.96877e+15 0.152652 6.84998e+16
26 1 3.96707e+15 0.347459 6.64481e+16
27 1 3.96688e+15 0.310314 6.78426e+16
28 1 3.58845e+15 0.523194 6.32868e+16
29 1 3.52828e+15 0.341354 6.06894e+16
30 1 3.48325e+15 0.350649 5.96128e+16
31 1 3.32165e+15 0.262199 6.13323e+16
32 1 3.06978e+15 0.180355 5.39301e+16
33 1 2.92534e+15 0.381796 5.29795e+16
34 1 2.97223e+15 0.185932 5.17203e+16
35 1 2.81118e+15 0.332686 4.8793e+16
36 1 3.02028e+15 0.24435 5.09792e+16
37 1 2.83502e+15 0.174859 4.73358e+16
38 1 2.75606e+15 0.3276 4.62153e+16
39 1 2.71153e+15 0.0744542 4.52514e+16
40 1 2.66732e+15 0.442627 4.8635e+16
41 1 2.96895e+15 0.445395 4.82314e+16
42 1 2.85685e+15 0.163684 4.8724e+16
43 1 2.54848e+15 0.440441 4.36645e+16
44 1 2.5344e+15 0.273611 4.25132e+16
45 1 2.11476e+15 0.204892 3.4287e+16
46 1 1.86821e+15 0.222912 3.25083e+16
47 1 1.81536e+15 0.313628 3.06824e+16
48 1 1.84955e+15 0.179649 3.33516e+16
49 1 1.86413e+15 0.165681 3.2643e+16
50 1 1.96243e+15 0.240459 3.33682e+16
51 1 1.64169e+15 0.0707512 2.732e+16
52 1 1.1662e+15 0.116668 1.85882e+16
53 1 7.05534e+14 0.512773 1.02507e+16
54 1 3.61753e+14 0.351728 5.60198e+15
55 1 3.13368e+14 0.32247 5.70934e+15
56 1 5.98799e+14 0.377208 1.04922e+16
57 1 9.39099e+14 0.139871 1.63071e+16
58 1 1.11194e+15 0.166938 1.91661e+16
59 1 1.10513e+15 0.621634 1.89048e+16
60 1 7.66228e+14 0.179622 1.29387e+16
61 1 3.96051e+14 0.429179 6.72726e+15
62 1 1.09268e+14 0.228404 1.96558e+15
63 1 6.45765e+12 0.109344 1.02235e+14
0 2 1.4203e+13 0.0838635 3.57119e+14
1 2 9.76366e+12 0.510175 2.33002e+14
2 2 5.77608e+12 0.219003 1.22953e+14
3 2 2.16872e+12 0.23908 5.52509e+11
4 2 1.75605e+13 0.16816 2.62497e+14
5 2 8.58519e+13 0.315062 1.43994e+15
6 2 2.06643e+14 0.21935 3.49547e+15
7 2 3.73575e+14 0.226621 6.423e+15
8 2 5.77669e+14 0.66411 9.94346e+15
9 2 8.71128e+14 0.434163 1.49079e+16
10 2 1.10589e+15 0.47071 2.03487e+16
11 2 1.50481e+15 0.301911 2.60868e+16
12 2 1.72791e+15 0.249978 2.99371e+16
13 2 1.91101e+15 0.395765 3.28421e+16
14 2 2.13946e+15 0.456973 3.63355e+16
15 2 2.22594e+15 0.459481 3.84534e+16
16 2 2.59153e+15 0.680381 4.36714e+16
17 2 2.85101e+15 0.433656 4.65566e+16
18 2 3.05691e+15 0.609939 5.0937e+16
19 2 3.18106e+15 0.40345 5.20794e+16
20 2 2.96898e+15 0.422887 4.96166e+16
21 2 2.90072e+15 0.448442 4.60573e+16
22 2 2.71295e+15 0.242472 4.50944e+16
23 2 2.64284e+15 0.32318 4.43316e+16
24 2 2.5466e+15 0.316061 4.29143e+16
25 2 2.31264e+15 0.175558 3.96571e+16
26 2 2.19169e+15 0.145025 3.70939e+16
27 2 2.03398e+15 0.425856 3.60227e+16
28 2 1.73174e+15 0.439724 3.15924e+16
29 2 1.68516e+15 0.234235 3.06535e+16
30 2 1.56627e+15 0.259087 2.78124e+16
31 2 1.39911e+15 0.254107 2.56139e+16
32 2 1.16294e+15 0.144655 2.16666e+16
33 2 1.07349e+15 0.259638 2.05627e+16
34 2 1.05269e+15 0.382172 2.0286e+16
35 2 9.5754e+14 0.282007 1.89822e+16
36 2 9.77936e+14 0.36915 1.64389e+16
37 2 9.04853e+14 0.36352 1.63102e+16
38 2 8.84214e+14 0.174453 1.55192e+16
39 2 8.75654e+14 0.197709 1.57218e+16
40 2 8.38292e+14 0.448089 1.55665e+16
41 2 9.45253e+14 0.154365 1.78875e+16
42 2 1.01176e+15 0.360263 1.69943e+16
43 2 1.00419e+15 0.187773 1.66591e+16
44 2 1.00742e+15 0.407067 1.70356e+16
45 2 7.83872e+14 0.360488 1.44809e+16
46 2 6.07282e+14 0.232208 1.1574e+16
47 2 5.3913e+14 0.375734 9.46481e+15
48 2 5.25433e+14 0.226891 1.06152e+16
49 2 5.91569e+14 0.502238 1.1953e+16
50 2 6.68533e+14 0.571666 1.26925e+16
51 2 6.49453e+14 0.468803 1.22867e+16
52 2 5.2222e+14 0.140212 9.02574e+15
53 2 3.15838e+14 0.546413 5.21037e+15
54 2 1.38428e+14 0.563487 2.0727e+15
55 2 6.1277e+13 0.68408 8.59848e+14
56 2 1.32738e+14 0.500025 2.9528e+15
57 2 3.08766e+14 0.557105 5.55608e+15
58 2 4.83804e+14 0.223952 8.30008e+15
59 2 5.22283e+14 0.29993 8.51116e+15
60 2 4.3228e+14 0.159988 7.09787e+15
61 2 2.89465e+14 0.3535 4.50096e+15
62 2 1.45766e+14 0.426758 2.40159e+15
63 2 4.76611e+13 0.317689 8.81122e+14
0 3 7.3918e+13 0.270185 1.46752e+15
1 3 7.251e+13 0.101923 1.37168e+15
2 3 8.86463e+13 0.185597 1.6803e+15
3 3 1.07177e+14 0.150906 2.07657e+15
4 3 1.5804e+14 0.211081 2.86121e+15
5 3 2.60302e+14 0.282281 4.51144e+15
6 3 3.74876e+14 0.165708 6.65004e+15
7 3 5.28797e+14 0.355116 9.6574e+15
8 3 7.37281e+14 0.521582 1.30206e+16
9 3 1.0933e+15 0.212388 1.86715e+16
10 3 1.46019e+15 0.25179 2.46539e+16
11 3 1.87772e+15 0.27121 3.10261e+16
12 3 2.10639e+15 0.240675 3.4989e+16
13 3 2.08357e+15 0.611163 3.49871e+16
14 3 1.88874e+15 0.422115 3.37648e+16
15 3 1.94926e+15 0.464437 3.24195e+16
16 3 1.99716e+15 0.586958 3.3853e+16
17 3 2.16646e+15 0.58628 3.54157e+16
18 3 2.16271e+15 0.452032 3.38925e+16
19 3 1.98282e+15 0.522255 3.26155e+16
20 3 1.8302e+15 0.315963 3.07029e+16
21 3 1.66794e+15 0.358938 2.95389e+16
22 3 1.45456e+15 0.444149 2.65696e+16
23 3 1.38526e+15 0.184534 2.35396e+16
24 3 1.26342e+15 0.241757 1.97715e+16
25 3 1.08544e+15 0.11212 1.95415e+16
26 3 1.09329e+15 0.107529 1.9437e+16
27 3 9.21193e+14 0.355789 1.64043e+16
28 3 9.01351e+14 0.505565 1.54327e+16
29 3 8.82107e+14 0.124982 1.65229e+16
30 3 8.01945e+14 0.358188 1.50266e+16
31 3 7.78839e+14 0.281107 1.37605e+16
32 3 7.13415e+14 0.206611 1.1819e+16
33 3 5.43105e+14 0.165641 1.07656e+16
34 3 5.32595e+14 0.377416 1.01105e+16
35 3 4.94219e+14 0.289791 9.41211e+15
36 3 5.31347e+14 0.424309 8.39311e+15
37 3 4.98436e+14 0.538149 8.37174e+15
38 3 4.85617e+14 0.34459 8.80688e+15
39 3 4.34587e+14 0.03766 7.54384e+15
40 3 3.48406e+14 0.433845 6.88731e+15
41 3 3.2992e+14 0.308998 6.13745e+15
42 3 3.26631e+14 0.534285 5.99068e+15
43 3 3.38589e+14 0.160245 7.00647e+15
44 3 3.52588e+14 0.441763 6.65869e+15
45 3 3.10074e+14 0.247594 5.98828e+15
46 3 2.45796e+14 0.0861348 3.84114e+15
47 3 1.57345e+14 0.322214 2.41874e+15
48 3 6.75322e+13 0.205289 9.51007e+14
49 3 3.71724e+13 0.204262 8.37871e+14
50 3 5.67773e+13 0.11938 1.39556e+15
51 3 9.85872e+13 0.122196 2.34849e+15
52 3 1.39301e+14 0.206261 3.08769e+15
53 3 1.28191e+14 0.253721 2.26413e+15
54 3 8.05636e+13 0.454834 1.43572e+15
55 3 2.99745e+13 0.508823 4.01661e+14
56 3 3.8425e+12 0.327616 5.88201e+13
57 3 1.81526e+13 0.244173 2.72119e+14
58 3 5.85982e+13 0.163993 1.07579e+15
59 3 1.07766e+14 0.161336 1.82513e+15
60 3 1.1604e+14 0.0611203 2.09176e+15
61 3 1.16023e+14 0.215242 1.93898e+15
62 3 1.02883e+14 0.17241 1.76591e+15
63 3 9.02726e+13 0.066833 1.66741e+15
0 4 1.62353e+14 0.196801 2.96537e+15
1 4 2.40228e+14 0.427266 4.66472e+15
2 4 3.67533e+14 0.279965 6.48467e+15
3 4 4.25249e+14 0.255418 7.60656e+15
4 4 4.55456e+14 0.260357 8.35664e+15
5 4 4.90997e+14 0.239747 8.91932e+15
6 4 5.06488e+14 0.402975 8.81073e+15
7 4 5.62634e+14 0.234534 1.02829e+16
8 4 7.64899e+14 0.590357 1.3166e+16
9 4 1.10715e+15 0.192725 1.91304e+16
10 4 1.49372e+15 0.265909 2.56354e+16
11 4 1.78242e+15 0.45561 3.00661e+16
12 4 2.00141e+15 0.578749 3.2534e+16
13 4 1.72392e+15 0.597077 3.07385e+16
14 4 1.45436e+15 0.352321 2.66608e+16
15 4 1.40465e+15 0.319606 2.30524e+16
16 4 1.29623e+15 0.195875 2.04221e+16
17 4 1.21413e+15 0.543366 2.04594e+16
18 4 1.28398e+15 0.62497 1.93322e+16
19 4 1.10606e+15 0.779727 2.00188e+16
20 4 1.13118e+15 0.421569 1.76401e+16
21 4 9.45399e+14 0.374093 1.76821e+16
22 4 8.75597e+14 0.098667 1.63375e+16
23 4 9.69864e+14 0.317132 1.71365e+16
24 4 1.08808e+15 0.0829335 1.71622e+16
25 4 1.16545e+15 0.407628 1.82703e+16
26 4 1.30756e+15 0.35226 2.19481e+16
27 4 1.44705e+15 0.620193 2.4462e+16
28 4 1.56961e+15 0.734486 2.64581e+16
29 4 1.80632e+15 0.360088 3.00255e+16
30 4 1.9898e+15 0.411555 3.29661e+16
31 4 2.21508e+15 0.46616 3.58852e+16
32 4 2.17382e+15 0.220663 3.38634e+16
33 4 2.06649e+15 0.0362189 3.59302e+16
34 4 2.04104e+15 0.345859 3.42995e+16
35 4 2.00927e+15 0.230786 3.33369e+16
36 4 2.01564e+15 0.26297 3.1494e+16
37 4 2.12431e+15 0.379039 3.33092e+16
38 4 2.17889e+15 0.440515 3.16042e+16
39 4 2.04734e+15 0.529207 3.09066e+16
40 4 1.80169e+15 0.46675 2.8943e+16
41 4 1.49962e+15 0.483181 2.54161e+16
42 4 1.31756e+15 0.590404 2.07805e+16
43 4 1.26847e+15 0.236976 2.13314e+16
44 4 1.18111e+15 0.177627 2.01655e+16
45 4 1.15758e+15 0.252923 1.94747e+16
46 4 1.14096e+15 0.132342 1.94241e+16
47 4 9.95188e+14 0.137352 1.6085e+16
48 4 7.69181e+14 0.292783 1.16024e+16
49 4 5.55259e+14 0.246714 7.74325e+15
50 4 3.41181e+14 0.24449 4.84353e+15
51 4 2.31293e+14 0.244299 3.64099e+15
52 4 2.04317e+14 0.282888 3.71608e+15
53 4 2.17556e+14 0.518504 3.82038e+15
54 4 2.53543e+14 0.44134 4.33717e+15
55 4 2.45757e+14 0.322032 4.09394e+15
56 4 1.95786e+14 0.422627 3.48934e+15
57 4 1.18038e+14 0.626205 2.03657e+15
58 4 5.6633e+13 0.247374 9.77783e+14
59 4 1.77205e+13 0.0317698 3.09863e+14
60 4 2.83842e+12 0.175028 5.77277e+13
61 4 9.48147e+12 0.60904 2.01266e+14
62 4 3.97075e+13 0.107956 7.87909e+14
63 4 9.75609e+13 0.32379 1.65127e+15
0 5 2.31422e+14 0.0384522 4.35345e+15
1 5 4.75601e+14 0.463604 8.48656e+15
2 5 7.23656e+14 0.368163 1.24628e+16
3 5 7.72992e+14 0.366137 1.41924e+16
4 5 6.91976e+14 0.252909 1.34126e+16
5 5 6.13651e+14 0.245436 1.20668e+16
6 5 5.37667e+14 0.414911 1.0139e+16
7 5 4.88352e+14 0.392305 9.01303e+15
8 5 6.38976e+14 0.466335 1.14852e+16
9 5 9.07568e+14 0.5089 1.53045e+16
10 5 1.18931e+15 0.110355 2.07299e+16
11 5 1.36899e+15 0.370755 2.43776e+16
12 5 1.46013e+15 0.677758 2.55509e+16
13 5 1.15122e+15 0.44514 2.11747e+16
14 5 8.52142e+14 0.251638 1.6385e+16
15 5 7.09257e+14 0.258622 1.32804e+16
16 5 7.02654e+14 0.324875 1.16619e+16
17 5 7.46522e+14 0.494444 1.22311e+16
18 5 9.31035e+14 0.435022 1.49183e+16
19 5 9.53969e+14 0.176029 1.56056e+16
20 5 1.11464e+15 0.46753 1.80265e+16
21 5 1.23373e+15 0.193358 2.16885e+16
22 5 1.50966e+15 0.324378 2.46969e+16
23 5 1.79929e+15 0.193517 2.86546e+16
24 5 2.20749e+15 0.0453733 3.36757e+16
25 5 2.60432e+15 0.458806 4.03082e+16
26 5 3.13993e+15 0.222575 5.14207e+16
27 5 3.75352e+15 0.486547 5.81104e+16
28 5 4.1501e+15 0.393162 6.89144e+16
29 5 4.60732e+15 0.315559 7.30862e+16
30 5 5.07435e+15 0.152383 8.39927e+16
31 5 5.56516e+15 0.640791 8.75764e+16
32 5 5.5015e+15 0.351206 8.76648e+16
33 5 5.2419e+15 0.212557 8.59032e+16
34 5 4.81064e+15 0.281474 7.90618e+16
35 5 5.03232e+15 0.301877 8.13129e+16
36 5 4.92599e+15 0.439191 7.87825e+16
37 5 5.23395e+15 0.410285 8.62603e+16
38 5 5.12152e+15 0.268011 8.22307e+16
39 5 5.04008e+15 0.182351 7.8709e+16
40 5 4.76628e+15 0.355433 7.57168e+16
41 5 4.32501e+15 0.301158 6.78412e+16
42 5 3.7065e+15 0.358876 5.90518e+16
43 5 3.54018e+15 0.314097 5.30401e+16
44 5 3.11708e+15 0.18685 5.13871e+16
45 5 3.0569e+15 0.0962405 5.11176e+16
46 5 2.98061e+15 0.290735 4.88684e+16
47 5 2.82084e+15 0.275916 4.76099e+16
48 5 2.47286e+15 0.376711 3.77874e+16
49 5 1.91555e+15 0.30462 3.09156e+16
50 5 1.4157e+15 0.159796 2.16814e+16
51 5 1.06584e+15 0.263928 1.70095e+16
52 5 7.76477e+14 0.256408 1.26856e+16
53 5 6.38235e+14 0.204829 1.06691e+16
54 5 6.37059e+14 0.319626 1.06478e+16
55 5 5.98819e+14 0.482569 9.85771e+15
56 5 6.00707e+14 0.205477 9.96487e+15
57 5 4.95985e+14 0.243618 9.0895e+15
58 5 4.06133e+14 0.0816801 7.4071e+15
59 5 2.50866e+14 0.215151 4.61918e+15
60 5 1.26897e+14 0.28177 2.00267e+15
61 5 2.97842e+13 0.533365 4.52079e+14
62 5 3.8995e+12 0.209889 8.85206e+13
63 5 7.42278e+13 0.327781 1.46583e+15
0 6 2.55331e+14 0.298746 4.66285e+15
1 6 5.68556e+14 0.721725 1.03131e+16
2 6 8.60241e+14 0.216719 1.54386e+16
3 6 9.72118e+14 0.372473 1.74603e+16
4 6 8.588e+14 0.21682 1.56899e+16
5 6 6.53846e+14 0.305249 1.2962e+16
6 6 4.44531e+14 0.204061 9.19304e+15
7 6 3.2619e+14 0.108631 6.42985e+15
8 6 4.15558e+14 0.356685 7.72539e+15
9 6 6.32623e+14 0.136629 1.07251e+16
10 6 8.46043e+14 0.266034 1.56376e+16
11 6 9.51867e+14 0.109532 1.65543e+16
12 6 8.50773e+14 0.314922 1.58516e+16
13 6 6.85434e+14 0.20878 1.2643e+16
14 6 5.16068e+14 0.391226 9.73031e+15
15 6 5.24356e+14 0.179069 8.79983e+15
16 6 6.77337e+14 0.377733 1.03651e+16
17 6 9.65321e+14 0.322995 1.41751e+16
18 6 1.311e+15 0.280729 2.15055e+16
19 6 1.54554e+15 0.225854 2.66473e+16
20 6 1.94273e+15 0.547518 3.25873e+16
21 6 2.32485e+15 0.112268 3.94657e+16
22 6 2.85189e+15 0.325301 4.68054e+16
23 6 3.57162e+15 0.232243 5.70093e+16
24 6 4.46186e+15 0.259327 6.75595e+16
25 6 5.13451e+15 0.510965 8.55966e+16
26 6 6.13838e+15 0.35514 9.52237e+16
27 6 6.43604e+15 0.220656 1.05561e+17
28 6 7.56195e+15 0.321655 1.26201e+17
29 6 7.68501e+15 0.0103179 1.26851e+17
30 6 8.56868e+15 0.22991 1.34048e+17
31 6 8.92837e+15 0.46622 1.44594e+17
32 6 8.83647e+15 0.584636 1.48301e+17
33 6 8.64994e+15 0.269778 1.40642e+17
34 6 8.28549e+15 0.456674 1.35451e+17
35 6 7.7967e+15 0.371255 1.25408e+17
36 6 7.96795e+15 0.420736 1.23334e+17
37 6 7.87198e+15 0.634102 1.30783e+17
38 6 8.16886e+15 0.255016 1.32961e+17
39 6 7.85502e+15 0.336219 1.2851e+17
40 6 7.77797e+15 0.340024 1.27326e+17
41 6 7.23698e+15 0.48782 1.19314e+17
42 6 6.20722e+15 0.307384 1.01428e+17
43 6 5.88149e+15 0.32465 9.46639e+16
44 6 5.36241e+15 0.173725 8.84493e+16
45 6 4.95094e+15 0.25538 8.05393e+16
46 6 5.16117e+15 0.113341 8.24306e+16
47 6 4.40095e+15 0.371859 7.03334e+16
48 6 3.96887e+15 0.0801419 6.38222e+16
49 6 3.38014e+15 0.117736 5.44207e+16
50 6 2.66392e+15 0.58322 4.43955e+16
51 6 2.19753e+15 0.208833 3.39856e+16
52 6 1.50532e+15 0.347879 2.56554e+16
53 6 1.17538e+15 0.208932 1.8874e+16
54 6 1.00531e+15 0.302511 1.72266e+16
55 6 9.55059e+14 0.379473 1.6397e+16
56 6 9.76059e+14 0.204892 1.71303e+16
57 6 9.28084e+14 0.394814 1.66418e+16
58 6 8.96051e+14 0.401768 1.54587e+16
59 6 6.6106e+14 0.11018 1.11226e+16
60 6 4.02238e+14 0.158771 6.45076e+15
61 6 1.44215e+14 0.467099 2.14638e+15
62 6 9.51578e+12 0.222163 4.33062e+13
63 6 5.12703e+13 0.212995 9.75985e+14
0 7 2.6249e+14 0.306464 4.75311e+15
1 7 5.84596e+14 0.495864 1.08195e+16
2 7 8.53073e+14 0.357636 1.60135e+16
3 7 8.98385e+14 0.43191 1.63729e+16
4 7 7.43206e+14 0.214609 1.46845e+16
5 7 5.15469e+14 0.469931 9.99695e+15
6 7 2.9494e+14 0.41024 6.10625e+15
7 7 1.96598e+14 0.377283 4.06302e+15
8 7 2.80637e+14 0.272186 5.20821e+15
9 7 4.78477e+14 0.309628 8.40878e+15
10 7 6.47837e+14 0.0553463 1.12488e+16
11 7 7.50082e+14 0.270096 1.33511e+16
12 7 6.70915e+14 0.215586 1.181e+16
13 7 6.03912e+14 0.113221 1.08138e+16
14 7 6.26768e+14 0.321089 1.04663e+16
15 7 7.93867e+14 0.199644 1.329e+16
16 7 1.15142e+15 0.0898927 1.86682e+16
17 7 1.68724e+15 0.283587 2.75479e+16
18 7 2.19533e+15 0.181425 3.51415e+16
19 7 2.53366e+15 0.309398 4.23192e+16
20 7 3.26062e+15 0.376164 5.41755e+16
21 7 3.82349e+15 0.273699 6.37861e+16
22 7 4.76795e+15 0.414258 7.55296e+16
23 7 5.46825e+15 0.316141 8.98319e+16
24 7 6.442e+15 0.239 1.00442e+17
25 7 7.001e+15 0.167149 1.14411e+17
26 7 8.60679e+15 0.323467 1.36899e+17
27 7 8.96678e+15 0.308735 1.53129e+17
28 7 1.02347e+16 0.345295 1.66861e+17
29 7 9.66104e+15 0.475273 1.62755e+17
30 7 1.06506e+16 0.744166 1.77509e+17
31 7 1.12694e+16 0.459121 1.89418e+17
32 7 1.13225e+16 0.543036 1.85161e+17
33 7 1.12128e+16 0.583052 1.95064e+17
34 7 1.02487e+16 0.31072 1.83188e+17
35 7 9.92881e+15 0.4136 1.80678e+17
36 7 9.48924e+15 0.291182 1.63022e+17
37 7 9.69542e+15 0.393622 1.68062e+17
38 7 9.98777e+15 0.225043 1.65541e+17
39 7 9.72195e+15 0.0782874 1.55502e+17
40 7 1.01613e+16 0.661852 1.72099e+17
41 7 9.01685e+15 0.0384469 1.57002e+17
42 7 8.40496e+15 0.110482 1.35555e+17
43 7 7.50955e+15 0.278049 1.26699e+17
44 7 7.0289e+15 0.254672 1.1576e+17
45 7 5.98801e+15 0.334876 1.03499e+17
46 7 5.81305e+15 0.471147 9.63837e+16
47 7 4.87438e+15 0.166404 8.56919e+16
48 7 4.7498e+15 0.145511 7.73817e+16
49 7 3.89016e+15 0.235565 6.46948e+16
50 7 3.26828e+15 0.330602 5.55551e+16
51 7 2.83243e+15 0.124018 4.45107e+16
52 7 2.11253e+15 0.134466 3.34495e+16
53 7 1.53705e+15 0.170176 2.46903e+16
54 7 1.18278e+15 0.371674 1.93726e+16
55 7 1.09289e+15 0.134296 1.88704e+16
56 7 1.1158e+15 0.335843 1.95753e+16
57 7 1.22838e+15 0.350162 2.14969e+16
58 7 1.16912e+15 0.21756 2.04997e+16
59 7 9.22002e+14 0.248495 1.65093e+16
60 7 6.09234e+14 0.152591 1.06313e+16
61 7 2.48012e+14 0.427966 4.08278e+15
62 7 3.70037e+13 0.27346 4.68726e+14
63 7 4.43556e+13 0.344981 8.77907e+14
0 8 2.29885e+14 0.356702 4.41238e+15
1 8 4.69699e+14 0.241416 9.26618e+15
2 8 7.01007e+14 0.220964 1.35344e+16
3 8 6.8733e+14 0.10406 1.36709e+16
4 8 5.48958e+14 0.326333 1.0832e+16
5 8 3.36125e+14 0.207842 7.0268e+15
6 8 1.62135e+14 0.214887 3.66043e+15
7 8 1.37325e+14 0.0759104 2.8713e+15
8 8 2.87417e+14 0.23435 4.66735e+15
9 8 5.24585e+14 0.236897 8.48213e+15
10 8 7.69034e+14 0.271977 1.28419e+16
11 8 9.88369e+14 0.30116 1.61878e+16
12 8 9.7143e+14 0.376393 1.65185e+16
13 8 1.03548e+15 0.188643 1.69336e+16
14 8 1.14499e+15 0.181755 1.91584e+16
15 8 1.48221e+15 0.120012 2.37806e+16
16 8 2.02802e+15 0.299072 3.12202e+16
17 8 2.63593e+15 0.0831315 3.97985e+16
18 8 3.21607e+15 0.224469 5.44701e+16
19 8 3.78662e+15 0.345886 6.26921e+16
20 8 4.65073e+15 0.0673371 7.78785e+16
21 8 5.16221e+15 0.364867 8.29089e+16
22 8 5.91391e+15 0.131838 9.91417e+16
23 8 6.60839e+15 0.318952 1.10899e+17
24 8 7.41282e+15 0.463089 1.2926e+17
25 8 8.55948e+15 0.117884 1.48683e+17
26 8 9.56056e+15 0.333019 1.56526e+17
27 8 9.49444e+15 0.241908 1.67605e+17
28 8 1.08482e+16 0.142515 1.7437e+17
29 8 1.07606e+16 0.255854 1.79661e+17
30 8 1.0827e+16 0.194505 1.81841e+17
31 8 1.17706e+16 0.116585 1.92183e+17
32 8 1.14274e+16 0.246687 1.99858e+17
33 8 1.15544e+16 0.507439 1.9197e+17
34 8 1.20889e+16 0.396442 1.9192e+17
35 8 1.06382e+16 0.31988 1.8775e+17
36 8 9.98134e+15 0.640166 1.72696e+17
37 8 1.03522e+16 0.0933704 1.66416e+17
38 8 1.04812e+16 0.236724 1.83581e+17
39 8 1.01338e+16 0.137411 1.68357e+17
40 8 1.00829e+16 0.321525 1.66673e+17
41 8 8.69923e+15 0.132284 1.55148e+17
42 8 8.37481e+15 0.311541 1.47283e+17
43 8 8.27312e+15 0.306333 1.34529e+17
44 8 7.45061e+15 0.183582 1.216e+17
