# Step 0
# x y theta R psi_density
0 1 1.76537 0.0601956 4.18725e-37
1 1 3.40734 0.208032 5.20418e-36
2 1 0.885952 0.356707 5.97075e-35
3 1 5.04216 0.362735 6.32359e-34
4 1 0.469187 0.407221 6.18237e-33
5 1 6.20439 0.624081 5.57962e-32
6 1 4.85668 0.547128 4.64844e-31
7 1 1.24586 0.260328 3.57495e-30
8 1 0.0307243 0.353407 2.53797e-29
9 1 5.12029 0.371011 1.66326e-28
10 1 4.44528 0.4847 1.00621e-27
11 1 4.58599 0.554204 5.61921e-27
12 1 4.85172 0.552441 2.89681e-26
13 1 0.467514 0.211914 1.37854e-25
14 1 2.24665 0.754241 6.05583e-25
15 1 0.734117 0.60455 2.45577e-24
16 1 5.42644 0.48098 9.19296e-24
17 1 3.91269 0.351416 3.17674e-23
18 1 2.08098 0.348771 1.01336e-22
19 1 0.403382 0.528948 2.98401e-22
20 1 1.95276 0.456968 8.11138e-22
21 1 2.0417 0.240021 2.03538e-21
22 1 4.58296 0.512439 4.7147e-21
23 1 4.0044 0.200358 1.00813e-20
24 1 5.57315 0.45111 1.98993e-20
25 1 2.96513 0.246208 3.62588e-20
26 1 0.753824 0.204075 6.09883e-20
27 1 4.48196 0.0185882 9.46972e-20
28 1 4.77741 0.438567 1.35732e-19
29 1 3.53007 0.479784 1.79591e-19
30 1 4.84196 0.185263 2.19354e-19
31 1 3.10141 0.126212 2.4732e-19
32 1 3.28411 0.141137 2.57414e-19
33 1 2.68605 0.148917 2.4732e-19
34 1 0.157028 0.263456 2.19354e-19
35 1 0.675333 0.273156 1.79591e-19
36 1 0.197827 0.168282 1.35732e-19
37 1 3.99826 0.3493 9.46972e-20
38 1 1.97715 0.21353 6.09883e-20
39 1 3.19265 0.337706 3.62588e-20
40 1 5.70332 0.395133 1.98993e-20
41 1 1.56609 0.0570852 1.00813e-20
42 1 2.57993 0.215807 4.7147e-21
43 1 4.74749 0.182643 2.03538e-21
44 1 1.43683 0.166534 8.11138e-22
45 1 0.488839 0.505576 2.98401e-22
46 1 1.82081 0.299732 1.01336e-22
47 1 1.01621 0.274827 3.17674e-23
48 1 5.84216 0.209777 9.19296e-24
49 1 5.07707 0.184053 2.45577e-24
50 1 3.98291 0.439266 6.05583e-25
51 1 5.47621 0.427611 1.37854e-25
52 1 5.05376 0.481153 2.89681e-26
53 1 1.16748 0.469308 5.61921e-27
54 1 5.60949 0.378225 1.00621e-27
55 1 3.39225 0.530297 1.66326e-28
56 1 5.07473 0.257352 2.53797e-29
57 1 5.63243 0.267109 3.57495e-30
58 1 1.99734 0.167002 4.64844e-31
59 1 0.694848 0.383072 5.57962e-32
60 1 1.43731 0.659987 6.18237e-33
61 1 2.68011 0.275115 6.32359e-34
62 1 5.14153 0.237813 5.97075e-35
63 1 5.4102 0.264055 5.20418e-36
0 2 0.0400988 0.35437 4.80405e-36
1 2 3.20719 0.217092 5.97075e-35
2 2 2.62275 0.370836 6.85028e-34
3 2 1.39585 0.271931 7.2551e-33
4 2 0.751467 0.248149 7.09307e-32
5 2 2.11701 0.711726 6.40149e-31
6 2 5.92408 0.288949 5.33318e-30
7 2 2.02986 0.419985 4.10155e-29
8 2 3.26153 0.234999 2.91182e-28
9 2 4.41753 0.0847862 1.90826e-27
10 2 2.28381 0.543065 1.15443e-26
11 2 6.10209 0.356562 6.44696e-26
12 2 6.0453 0.429684 3.32352e-25
13 2 1.58065 0.173453 1.5816e-24
14 2 3.12014 0.517006 6.9479e-24
15 2 1.88821 0.209178 2.81751e-23
16 2 1.78771 0.299059 1.05471e-22
17 2 0.231984 0.127172 3.64468e-22
18 2 3.82972 0.144073 1.16263e-21
19 2 3.15844 0.207667 3.42357e-21
20 2 0.326113 0.380603 9.30624e-21
21 2 1.7503 0.0336425 2.3352e-20
22 2 5.70839 0.314715 5.40918e-20
23 2 1.50445 0.186392 1.15663e-19
24 2 0.913187 0.289714 2.28305e-19
25 2 3.07515 0.130833 4.15999e-19
26 2 6.19089 0.277305 6.99723e-19
27 2 1.52009 0.593486 1.08646e-18
28 2 4.22288 0.597206 1.55726e-18
29 2 4.78269 0.42823 2.06046e-18
30 2 1.49562 0.446435 2.51665e-18
31 2 4.57266 0.472811 2.83751e-18
32 2 2.31375 0.578443 2.95331e-18
33 2 3.97073 0.328672 2.83751e-18
34 2 3.97845 0.224996 2.51665e-18
35 2 3.36736 0.49369 2.06046e-18
36 2 0.566083 0.219347 1.55726e-18
37 2 5.24811 0.111468 1.08646e-18
38 2 2.01924 0.372232 6.99723e-19
39 2 1.17421 0.203327 4.15999e-19
40 2 0.258438 0.439023 2.28305e-19
41 2 3.71074 0.167525 1.15663e-19
42 2 4.25498 0.186286 5.40918e-20
43 2 0.105533 0.274603 2.3352e-20
44 2 3.21635 0.411355 9.30624e-21
45 2 1.42397 0.251119 3.42357e-21
46 2 4.05211 0.64027 1.16263e-21
47 2 1.09504 0.142549 3.64468e-22
48 2 4.34496 0.50365 1.05471e-22
49 2 2.43112 0.752492 2.81751e-23
50 2 5.88579 0.219516 6.9479e-24
51 2 0.861279 0.31419 1.5816e-24
52 2 2.13851 0.520421 3.32352e-25
53 2 0.709913 0.356084 6.44696e-26
54 2 5.8114 0.332356 1.15443e-26
55 2 5.51354 0.301535 1.90826e-27
56 2 1.6168 0.676581 2.91182e-28
57 2 4.14909 0.308844 4.10155e-29
58 2 5.13517 0.11848 5.33318e-30
59 2 3.48559 0.289413 6.40149e-31
60 2 3.32278 0.472981 7.09307e-32
61 2 1.52049 0.235078 7.2551e-33
62 2 0.586436 0.0771928 6.85028e-34
63 2 5.63963 0.382174 5.97075e-35
0 3 5.65602 0.257822 5.08796e-35
1 3 3.97729 0.170879 6.32359e-34
2 3 2.13285 0.429142 7.2551e-33
3 3 2.19495 0.264332 7.68385e-32
4 3 4.56358 0.383655 7.51224e-31
5 3 5.639 0.333418 6.77982e-30
6 3 5.57522 0.205834 5.64835e-29
7 3 4.90062 0.130421 4.34393e-28
8 3 4.03566 0.333202 3.0839e-27
9 3 0.527497 0.419248 2.02103e-26
10 3 1.0128 0.44004 1.22265e-25
11 3 5.64541 0.0739972 6.82795e-25
12 3 3.81163 0.335026 3.51992e-24
13 3 0.059522 0.207544 1.67506e-23
14 3 0.639 0.0584395 7.35849e-23
15 3 4.17167 0.209535 2.98401e-22
16 3 0.0312233 0.29394 1.11704e-21
17 3 1.00872 0.14649 3.86006e-21
18 3 3.44842 0.260726 1.23133e-20
19 3 4.34358 0.594488 3.62588e-20
20 3 4.09595 0.221273 9.85616e-20
21 3 1.40747 0.469396 2.4732e-19
22 3 4.47403 0.0984172 5.72884e-19
23 3 1.48856 0.26336 1.22498e-18
24 3 2.04298 0.142209 2.41797e-18
25 3 4.68891 0.247715 4.40583e-18
26 3 4.08152 0.16151 7.41071e-18
27 3 5.33432 0.195113 1.15067e-17
28 3 4.13302 0.227286 1.64929e-17
29 3 3.57176 0.188781 2.18222e-17
30 3 0.589839 0.322935 2.66537e-17
31 3 2.30999 0.484934 3.0052e-17
32 3 1.67088 0.531761 3.12784e-17
33 3 1.53476 0.175519 3.0052e-17
34 3 6.1139 0.244948 2.66537e-17
35 3 2.46893 0.470657 2.18222e-17
36 3 5.60493 0.0790588 1.64929e-17
37 3 3.96806 0.314451 1.15067e-17
38 3 4.99162 0.331186 7.41071e-18
39 3 3.15816 0.035132 4.40583e-18
40 3 3.62333 0.274538 2.41797e-18
41 3 3.09716 0.235757 1.22498e-18
42 3 1.22688 0.230837 5.72884e-19
43 3 4.54002 0.178299 2.4732e-19
44 3 1.7619 0.245747 9.85616e-20
45 3 0.154165 0.40879 3.62588e-20
46 3 4.05284 0.187166 1.23133e-20
47 3 1.1138 0.556159 3.86006e-21
48 3 5.90865 0.143593 1.11704e-21
49 3 5.99045 0.391568 2.98401e-22
50 3 5.75171 0.275877 7.35849e-23
51 3 2.32415 0.230196 1.67506e-23
52 3 0.102253 0.445542 3.51992e-24
53 3 5.83491 0.252801 6.82795e-25
54 3 2.68747 0.515598 1.22265e-25
55 3 6.07578 0.347898 2.02103e-26
56 3 6.05546 0.58703 3.0839e-27
57 3 5.36104 0.393132 4.34393e-28
58 3 1.85123 0.533339 5.64835e-29
59 3 2.42294 0.393137 6.77982e-30
60 3 5.3455 0.564644 7.51224e-31
61 3 1.98804 0.484035 7.68385e-32
62 3 1.06578 0.555303 7.2551e-33
63 3 3.49861 0.708613 6.32359e-34
0 4 5.87781 0.49128 4.97432e-34
1 4 4.37311 0.500678 6.18237e-33
2 4 3.58008 0.282385 7.09307e-32
3 4 0.611345 0.342378 7.51224e-31
4 4 3.86721 0.32989 7.34447e-30
5 4 6.21583 0.492899 6.6284e-29
6 4 0.876218 0.548934 5.5222e-28
7 4 3.25974 0.372099 4.24692e-27
8 4 5.50901 0.340568 3.01502e-26
9 4 4.65459 0.155904 1.9759e-25
10 4 4.38044 0.168866 1.19535e-24
11 4 4.41451 0.0825065 6.67546e-24
12 4 2.25779 0.330071 3.44131e-23
13 4 1.83983 0.4458 1.63766e-22
14 4 5.0904 0.523077 7.19415e-22
15 4 5.09426 0.664664 2.91738e-21
16 4 5.44903 0.57283 1.0921e-20
17 4 5.73501 0.233134 3.77386e-20
18 4 3.21316 0.223527 1.20383e-19
19 4 3.15419 0.549585 3.54491e-19
20 4 5.01072 0.452016 9.63608e-19
21 4 4.08197 0.337584 2.41797e-18
22 4 4.40805 0.233909 5.6009e-18
23 4 4.99797 0.2304 1.19763e-17
24 4 5.59144 0.412242 2.36397e-17
25 4 2.12726 0.453239 4.30744e-17
26 4 2.36225 0.29408 7.24523e-17
27 4 0.590099 0.404075 1.12497e-16
28 4 3.63518 0.139326 1.61245e-16
29 4 0.225668 0.62365 2.13349e-16
30 4 2.92607 0.243257 2.60585e-16
31 4 3.40761 0.345124 2.93809e-16
32 4 1.8031 0.282405 3.05799e-16
33 4 3.71115 0.535553 2.93809e-16
34 4 0.192883 0.25261 2.60585e-16
35 4 0.231381 0.477434 2.13349e-16
36 4 5.16673 0.151258 1.61245e-16
37 4 2.26331 0.515054 1.12497e-16
38 4 0.799334 0.567979 7.24523e-17
39 4 3.28409 0.302623 4.30744e-17
40 4 4.83016 0.742327 2.36397e-17
41 4 1.36218 0.576042 1.19763e-17
42 4 3.91103 0.30085 5.6009e-18
43 4 0.53763 0.100885 2.41797e-18
44 4 0.324791 0.0690559 9.63608e-19
45 4 3.33818 0.174235 3.54491e-19
46 4 3.3984 0.109499 1.20383e-19
47 4 4.00716 0.279877 3.77386e-20
48 4 4.56726 0.59263 1.0921e-20
49 4 6.13272 0.457969 2.91738e-21
50 4 3.24275 0.592894 7.19415e-22
51 4 2.02453 0.390947 1.63766e-22
52 4 4.99928 0.36151 3.44131e-23
53 4 1.69955 0.214977 6.67546e-24
54 4 2.75583 0.308367 1.19535e-24
55 4 0.492336 0.299505 1.9759e-25
56 4 0.156609 0.699017 3.01502e-26
57 4 6.04617 0.662918 4.24692e-27
58 4 5.25388 0.176054 5.5222e-28
59 4 4.373 0.156271 6.6284e-29
60 4 2.5673 0.180174 7.34447e-30
61 4 1.09035 0.170923 7.51224e-31
62 4 0.984199 0.148342 7.09307e-32
63 4 1.57067 0.202788 6.18237e-33
0 5 3.45648 0.64038 4.48932e-33
1 5 4.48822 0.53171 5.57962e-32
2 5 4.14864 0.036706 6.40149e-31
3 5 1.75953 0.0973902 6.77982e-30
4 5 5.99874 0.250124 6.6284e-29
5 5 4.63971 0.42679 5.98214e-28
6 5 3.4849 0.194083 4.9838e-27
7 5 3.84116 0.298048 3.83285e-26
8 5 2.63832 0.342642 2.72106e-25
9 5 1.55944 0.29573 1.78325e-24
10 5 2.23872 0.433148 1.0788e-23
11 5 4.76104 0.0774723 6.02462e-23
12 5 0.0896968 0.0492167 3.10579e-22
13 5 0.72738 0.144799 1.47799e-21
14 5 0.285912 0.25317 6.49274e-21
15 5 0.248881 0.737123 2.63293e-20
16 5 5.37716 0.715259 9.85616e-20
17 5 4.42219 0.263625 3.40591e-19
18 5 2.98148 0.312135 1.08646e-18
19 5 0.617734 0.590256 3.19929e-18
20 5 3.09159 0.21757 8.69658e-18
21 5 2.97596 0.217555 2.18222e-17
22 5 1.08864 0.31644 5.05482e-17
23 5 2.72658 0.217497 1.08086e-16
24 5 2.50279 0.225934 2.13349e-16
25 5 3.86829 0.223431 3.88746e-16
26 5 3.98992 0.38763 6.53882e-16
27 5 0.285649 0.152984 1.01529e-15
28 5 2.35189 0.310823 1.45524e-15
29 5 3.93114 0.414278 1.92547e-15
30 5 3.16394 0.523112 2.35178e-15
31 5 5.37654 0.70455 2.65162e-15
32 5 4.13472 0.44082 2.75984e-15
33 5 1.02574 0.187677 2.65162e-15
34 5 0.44306 0.131219 2.35178e-15
35 5 4.04345 0.61462 1.92547e-15
36 5 0.162266 0.516039 1.45524e-15
37 5 3.6843 0.486696 1.01529e-15
38 5 5.90704 0.323928 6.53882e-16
39 5 3.61572 0.138922 3.88746e-16
40 5 2.44291 0.429871 2.13349e-16
41 5 4.0377 0.38939 1.08086e-16
42 5 2.88172 0.313093 5.05482e-17
43 5 3.4283 0.0777656 2.18222e-17
44 5 5.9178 0.22949 8.69658e-18
45 5 2.42378 0.28346 3.19929e-18
46 5 6.03852 0.158829 1.08646e-18
47 5 5.68528 0.28111 3.40591e-19
48 5 1.22601 0.467476 9.85616e-20
49 5 0.435036 0.255583 2.63293e-20
50 5 0.632213 0.389043 6.49274e-21
51 5 0.114507 0.2711 1.47799e-21
52 5 0.591387 0.230178 3.10579e-22
53 5 4.29344 0.251895 6.02462e-23
54 5 0.448105 0.0577065 1.0788e-23
55 5 1.99923 0.489938 1.78325e-24
56 5 5.31688 0.822533 2.72106e-25
57 5 0.14316 0.604568 3.83285e-26
58 5 5.11898 0.201541 4.9838e-27
59 5 1.77184 0.140554 5.98214e-28
60 5 0.743338 0.074375 6.6284e-29
61 5 4.38008 0.337093 6.77982e-30
62 5 3.95598 0.423215 6.40149e-31
63 5 5.51156 0.229159 5.57962e-32
0 6 4.61766 0.29661 3.74013e-32
1 6 5.04658 0.319161 4.64844e-31
2 6 1.77269 0.216125 5.33318e-30
3 6 1.11596 0.240189 5.64835e-29
4 6 4.71701 0.116541 5.5222e-28
5 6 5.07065 0.336495 4.9838e-27
6 6 6.22105 0.352329 4.15207e-26
7 6 2.59181 0.221567 3.1932e-25
8 6 2.33933 0.420657 2.26695e-24
9 6 4.87726 0.597531 1.48565e-23
10 6 2.14039 0.168797 8.98765e-23
11 6 5.85165 0.419664 5.01919e-22
12 6 5.39589 0.336959 2.58747e-21
13 6 2.69605 0.491286 1.23133e-20
14 6 4.71872 0.212389 5.40918e-20
15 6 4.7446 0.52149 2.19354e-19
16 6 0.643453 0.432275 8.21132e-19
17 6 5.67083 0.115695 2.83751e-18
18 6 3.17553 0.116314 9.05147e-18
19 6 5.19205 0.437313 2.66537e-17
20 6 2.00874 0.252604 7.24523e-17
21 6 5.62895 0.441449 1.81804e-16
22 6 2.44133 0.419338 4.21124e-16
23 6 0.0715098 0.343792 9.00479e-16
24 6 5.69125 0.266235 1.77744e-15
25 6 0.572932 0.182271 3.2387e-15
26 6 2.00573 0.344864 5.44759e-15
27 6 5.97144 0.185885 8.4585e-15
28 6 5.97254 0.0860139 1.21238e-14
29 6 3.60361 0.206909 1.60414e-14
30 6 3.9675 0.564197 1.9593e-14
31 6 2.82081 0.445711 2.20911e-14
32 6 1.84638 0.394493 2.29926e-14
33 6 2.0677 0.253702 2.20911e-14
34 6 4.22374 0.241009 1.9593e-14
35 6 4.72632 0.414691 1.60414e-14
36 6 4.97143 0.624942 1.21238e-14
37 6 4.96366 0.45383 8.4585e-15
38 6 0.572251 0.198733 5.44759e-15
39 6 3.10527 0.404759 3.2387e-15
40 6 0.36287 0.352415 1.77744e-15
41 6 3.4511 0.199384 9.00479e-16
42 6 2.77961 0.576165 4.21124e-16
43 6 5.57544 0.573006 1.81804e-16
44 6 2.20414 0.159723 7.24523e-17
45 6 0.739648 0.475289 2.66537e-17
46 6 0.899325 0.202001 9.05147e-18
47 6 4.78493 0.109671 2.83751e-18
48 6 3.88603 0.328887 8.21132e-19
49 6 0.635292 0.44438 2.19354e-19
50 6 0.525553 0.769312 5.40918e-20
51 6 4.41059 0.767207 1.23133e-20
52 6 0.452529 0.446997 2.58747e-21
53 6 5.16463 0.0927115 5.01919e-22
54 6 4.43733 0.0594032 8.98765e-23
55 6 0.509461 0.189793 1.48565e-23
56 6 0.529905 0.441327 2.26695e-24
57 6 6.19851 0.403067 3.1932e-25
58 6 2.34917 0.414291 4.15207e-26
59 6 2.32803 0.387365 4.9838e-27
60 6 5.10789 0.252717 5.5222e-28
61 6 5.94834 0.514707 5.64835e-29
62 6 6.18926 0.620895 5.33318e-30
63 6 4.7303 0.409402 4.64844e-31
0 7 2.36513 0.550448 2.87639e-31
1 7 0.521049 0.36697 3.57495e-30
2 7 4.88672 0.401218 4.10155e-29
3 7 3.50756 0.209661 4.34393e-28
4 7 2.66644 0.302312 4.24692e-27
5 7 5.69451 0.279309 3.83285e-26
6 7 0.695578 0.321139 3.1932e-25
7 7 3.09206 0.356943 2.45577e-24
8 7 0.0733185 0.571052 1.74343e-23
9 7 2.94362 0.121423 1.14256e-22
10 7 0.353735 0.135291 6.91206e-22
11 7 0.741962 0.610378 3.86006e-21
12 7 0.736148 0.317381 1.98993e-20
13 7 4.08007 0.251539 9.46972e-20
14 7 4.68255 0.558957 4.15999e-19
15 7 3.66681 0.235155 1.68696e-18
16 7 6.04554 0.191695 6.31499e-18
17 7 2.3529 0.425056 2.18222e-17
18 7 1.79244 0.4922 6.96114e-17
19 7 5.45973 0.211436 2.04983e-16
20 7 1.40001 0.503384 5.57202e-16
21 7 6.05376 0.14234 1.39818e-15
22 7 0.0745459 0.460377 3.2387e-15
23 7 6.09311 0.618492 6.92524e-15
24 7 0.267721 0.754605 1.36696e-14
25 7 5.60043 0.214868 2.49076e-14
26 7 3.31405 0.477892 4.18952e-14
27 7 6.24158 0.308103 6.50511e-14
28 7 0.460303 0.313981 9.32397e-14
29 7 3.48236 0.242177 1.23368e-13
30 7 6.08585 0.734394 1.50682e-13
31 7 3.28673 0.35424 1.69893e-13
32 7 3.9494 0.607644 1.76827e-13
33 7 4.36649 0.461554 1.69893e-13
34 7 2.8603 0.390655 1.50682e-13
35 7 3.94399 0.547377 1.23368e-13
36 7 3.67741 0.783963 9.32397e-14
37 7 5.65942 0.361083 6.50511e-14
38 7 0.283928 0.245406 4.18952e-14
39 7 1.76469 0.173709 2.49076e-14
40 7 5.9688 0.252371 1.36696e-14
41 7 5.59081 0.29399 6.92524e-15
42 7 2.86583 0.401821 3.2387e-15
43 7 3.89275 0.342712 1.39818e-15
44 7 1.73992 0.36452 5.57202e-16
45 7 1.18239 0.455004 2.04983e-16
46 7 2.91204 0.205382 6.96114e-17
47 7 2.22536 0.59565 2.18222e-17
48 7 3.66705 0.0758141 6.31499e-18
49 7 0.487756 0.217186 1.68696e-18
50 7 6.12575 0.704725 4.15999e-19
51 7 6.19747 0.403742 9.46972e-20
52 7 4.38701 0.186453 1.98993e-20
53 7 3.36809 0.23944 3.86006e-21
54 7 1.94801 0.365933 6.91206e-22
55 7 5.11346 0.0654867 1.14256e-22
56 7 4.3045 0.413915 1.74343e-23
57 7 1.02001 0.108147 2.45577e-24
58 7 5.72327 0.165619 3.1932e-25
59 7 5.16771 0.13958 3.83285e-26
60 7 5.96333 0.436932 4.24692e-27
61 7 4.56263 0.444693 4.34393e-28
62 7 3.86 0.512781 4.10155e-29
63 7 2.62969 0.503779 3.57495e-30
0 8 5.86404 0.297455 2.04204e-30
1 8 5.44466 0.342233 2.53797e-29
2 8 0.281901 0.224726 2.91182e-28
3 8 0.167919 0.462244 3.0839e-27
4 8 2.36573 0.0440681 3.01502e-26
5 8 5.09346 0.167817 2.72106e-25
6 8 6.20534 0.168741 2.26695e-24
7 8 0.946303 0.156231 1.74343e-23
8 8 3.72894 0.459727 1.23771e-22
9 8 2.39128 0.188161 8.11138e-22
10 8 6.0993 0.486342 4.90709e-21
11 8 5.29956 0.837792 2.74038e-20
12 8 5.27049 0.404895 1.41271e-19
13 8 2.94253 0.236939 6.72286e-19
14 8 2.60728 0.25575 2.95331e-18
15 8 1.71617 0.0730379 1.19763e-17
16 8 0.355118 0.182357 4.48323e-17
17 8 5.43714 0.354785 1.54923e-16
18 8 5.10871 0.109106 4.94194e-16
19 8 6.28063 0.209186 1.45524e-15
20 8 6.26272 0.10946 3.95576e-15
21 8 3.49068 0.458065 9.92616e-15
22 8 4.83819 0.60734 2.29926e-14
23 8 5.93946 0.684122 4.91645e-14
24 8 5.34489 0.678494 9.70448e-14
25 8 1.55223 0.257036 1.76827e-13
26 8 2.82536 0.524263 2.97428e-13
27 8 0.810411 0.470851 4.61818e-13
28 8 5.99651 0.274119 6.61938e-13
29 8 3.80723 0.406629 8.75831e-13
30 8 1.44174 0.446515 1.06974e-12
31 8 4.21742 0.355899 1.20613e-12
32 8 3.88052 0.694284 1.25535e-12
33 8 2.2539 0.396035 1.20613e-12
34 8 0.711383 0.475958 1.06974e-12
35 8 4.21831 0.356089 8.75831e-13
36 8 3.27507 0.61174 6.61938e-13
37 8 4.85269 0.251326 4.61818e-13
38 8 3.2709 0.637536 2.97428e-13
39 8 5.35711 0.288271 1.76827e-13
40 8 3.47011 0.356335 9.70448e-14
41 8 3.52589 0.258387 4.91645e-14
42 8 5.50496 0.385321 2.29926e-14
43 8 2.53557 0.0592683 9.92616e-15
44 8 0.844119 0.359176 3.95576e-15
45 8 0.186237 0.561932 1.45524e-15
46 8 4.7424 0.501344 4.94194e-16
47 8 3.89459 0.659327 1.54923e-16
48 8 4.41986 0.462111 4.48323e-17
49 8 1.3401 0.127303 1.19763e-17
50 8 0.855817 0.341242 2.95331e-18
51 8 0.0919411 0.21513 6.72286e-19
52 8 2.20331 0.209421 1.41271e-19
53 8 3.70377 0.339634 2.74038e-20
54 8 2.46728 0.296319 4.90709e-21
55 8 2.75118 0.32744 8.11138e-22
56 8 5.67922 0.28461 1.23771e-22
57 8 2.1893 0.122862 1.74343e-23
58 8 3.22941 0.0370878 2.26695e-24
59 8 4.92368 0.105599 2.72106e-25
60 8 2.49475 0.372368 3.01502e-26
61 8 3.90802 0.150132 3.0839e-27
62 8 5.41699 0.299942 2.91182e-28
63 8 5.96842 0.264362 2.53797e-29
0 9 0.920512 0.495572 1.33825e-29
1 9 5.82644 0.441843 1.66326e-28
2 9 3.08867 0.51279 1.90826e-27
3 9 1.62176 0.49925 2.02103e-26
4 9 2.88099 0.393255 1.9759e-25
5 9 6.15723 0.102671 1.78325e-24
6 9 3.09671 0.313239 1.48565e-23
7 9 2.06891 0.441075 1.14256e-22
8 9 3.97675 0.343329 8.11138e-22
9 9 1.50883 0.104107 5.3158e-21
10 9 0.478353 0.216246 3.21587e-20
11 9 0.806485 0.352661 1.79591e-19
12 9 0.803677 0.221467 9.25823e-19
13 9 0.956212 0.223278 4.40583e-18
14 9 0.876364 0.369213 1.93546e-17
15 9 4.02218 0.707787 7.84865e-17
16 9 1.14469 0.386344 2.93809e-16
17 9 2.16999 0.215703 1.01529e-15
18 9 5.63303 0.253806 3.2387e-15
19 9 2.98143 0.363802 9.53694e-15
20 9 4.19476 0.119146 2.59241e-14
21 9 1.08262 0.157544 6.50511e-14
22 9 1.20537 0.232596 1.50682e-13
23 9 0.257384 0.332698 3.222e-13
24 9 1.05914 0.64464 6.35984e-13
25 9 1.74665 0.635401 1.15884e-12
26 9 1.11295 0.800121 1.9492e-12
27 9 0.560983 0.727661 3.02653e-12
28 9 0.759838 0.454604 4.33802e-12
29 9 2.8888 0.61482 5.73976e-12
30 9 1.29987 0.305535 7.01056e-12
31 9 2.28678 0.1484 7.90438e-12
32 9 3.1642 0.312667 8.22697e-12
33 9 4.33482 0.30487 7.90438e-12
34 9 0.245284 0.204606 7.01056e-12
35 9 5.02347 0.0668405 5.73976e-12
36 9 3.94746 0.193765 4.33802e-12
37 9 0.512514 0.231519 3.02653e-12
38 9 5.48829 0.405244 1.9492e-12
39 9 5.78339 0.519963 1.15884e-12
40 9 0.380645 0.213778 6.35984e-13
41 9 1.73945 0.171629 3.222e-13
42 9 5.0634 0.170751 1.50682e-13
43 9 4.70439 0.275242 6.50511e-14
44 9 1.15963 0.0722132 2.59241e-14
45 9 1.31501 0.072817 9.53694e-15
46 9 2.33105 0.311367 3.2387e-15
47 9 3.04801 0.567089 1.01529e-15
48 9 3.88234 0.298739 2.93809e-16
49 9 2.318 0.194581 7.84865e-17
50 9 2.90192 0.478745 1.93546e-17
51 9 4.69396 0.455619 4.40583e-18
52 9 0.232592 0.36383 9.25823e-19
53 9 1.58743 0.303666 1.79591e-19
54 9 4.47983 0.32044 3.21587e-20
55 9 5.62402 0.299218 5.3158e-21
56 9 3.21563 0.346134 8.11138e-22
